,race_code,date,start_time,avg_speed_winner,race_category,distance,points_scale,uci_scale,parcours_type,profilescore,vert_meters,departure,arrival,race_ranking,startlist_quality_score,won_how,race_name,year,stage_number,type_race,prestige,time_trial,final_stage,type_win,sprint_type,solo_win
100,per-sempre-alfredo/2021,2021-03-21,12:00:00,42.6,me - men elite,162.0,1.1,uci.wr.1,hill_flat_finish,35.0,2078.0,firenze,sesto fiorentino,82,69,sprint of small group,per-sempre-alfredo,2021,0,one-day-race,other-classic,0,0,sprint,small,
101,cholet-pays-de-loire/2021,2021-03-28,11:45:00,42.7,me - men elite,201.8,1.1,uci.wr.1,hill_flat_finish,41.0,1714.0,cholet,cholet,61,163,sprint of large group,cholet-pays-de-loire,2021,0,one-day-race,other-classic,0,0,sprint,large,
102,la-roue-tourangelle/2021,2021-04-04,12:15:00,41.78,me - men elite,204.0,1.1,uci.wr.1,hill_flat_finish,41.0,1647.0,sainte-maure-de-touraine,tours,60,188,sprint of large group,la-roue-tourangelle,2021,0,one-day-race,other-classic,0,0,sprint,large,
103,circuit-de-wallonie/2021,2021-05-13,13:30:00,45.041,me - men elite,194.2,1.1,uci.wr.1,hill_uphill_finish,60.0,2023.0,charleroi,charleroi,79,128,sprint of large group,circuit-de-wallonie,2021,0,one-day-race,other-classic,0,0,sprint,large,
104,trofeo-calvia/2021,2021-05-13,12:00:00,38.772,me - men elite,168.7,1.1,uci.wr.1,hill_flat_finish,161.0,3473.0,peguera,palmanova,81,124,sprint a deux,trofeo-calvia,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
105,deia-trophy/2021,2021-05-14,11:30:00,40.955,me - men elite,158.6,1.1,uci.wr.1,hill_uphill_finish,139.0,2381.0,lloseta,deià,74,146,sprint a deux,deia-trophy,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
106,trofeo-andratx-mirador-d-es-colomer/2021,2021-05-15,12:00:00,39.583,me - men elite,161.3,1.1,uci.wr.1,hill_uphill_finish,171.0,3559.0,andratx,mirador d'es colomer (pollença),78,131,? km solo,trofeo-andratx-mirador-d-es-colomer,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.5
107,trofeo-alcudia/2021,2021-05-16,10:10:00,44.219,me - men elite,169.8,1.1,uci.wr.1,flat,16.0,1202.0,alcudia,alcudia,85,122,sprint of large group,trofeo-alcudia,2021,0,one-day-race,other-classic,0,0,sprint,large,
108,tour-du-finistere/2021,2021-05-22,10:50:00,39.429,me - men elite,196.3,1.1,uci.wr.1,hill_uphill_finish,125.0,2862.0,saint-evarzec,quimper,86,123,sprint of small group,tour-du-finistere,2021,0,one-day-race,other-classic,0,0,sprint,small,
109,vuelta-ciclista-a-la-region-de-murcia/2021,2021-05-23,12:00:00,40.89,me - men elite,192.4,1.1,uci.wr.1,mountain_flat_finish,90.0,2247.0,los alcázares,alcantarilla,79,137,? km solo,vuelta-ciclista-a-la-region-de-murcia,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.5
110,mercan-tour-classic-alpes-maritimes/2021,2021-05-24,10:50:00,34.077,me - men elite,149.9,1.1,uci.wr.1,mountain_uphill_finish,344.0,4394.0,saint-sauveur-sur-tinée,col de valberg,77,145,6 km solo,mercan-tour-classic-alpes-maritimes,2021,0,one-day-race,other-classic,0,0,solo,no sprint,6.0
111,ronde-van-limburg/2021,2021-05-24,13:42:00,42.574,me - men elite,199.8,1.1,uci.wr.1,hill_flat_finish,,,hasselt,tongeren,97,110,sprint of large group,ronde-van-limburg,2021,0,one-day-race,other-classic,0,0,sprint,large,
112,gp-du-canton-d-argovie/2021,2021-06-04,13:30:00,41.994,me - men elite,172.0,1.1,uci.wr.1,hill_flat_finish,137.0,2882.0,leuggern,leuggern,58,257,sprint of small group,gp-du-canton-d-argovie,2021,0,one-day-race,other-classic,0,0,sprint,small,
113,circuit-des-xi-villes/2021,2021-06-06,12:18:00,45.17,me - men elite,193.1,1.1,uci.wr.1,flat,0.0,269.0,bruges,bruges,65,233,sprint of large group,circuit-des-xi-villes,2021,0,one-day-race,other-classic,0,0,sprint,large,
114,mont-ventoux-denivele-challenge/2021,2021-06-08,11:05:00,33.992,me - men elite,153.0,1.1,uci.wr.1,mountain_uphill_finish,388.0,4422.0,vaison-la-romaine,mont ventoux,67,210,12.5 km solo,mont-ventoux-denivele-challenge,2021,0,one-day-race,other-classic,0,0,solo,no sprint,12.5
115,paris-camembert/2021,2021-06-15,10:45:00,39.482,me - men elite,210.0,1.1,uci.wr.1,hill_flat_finish,102.0,2677.0,pont-audemer,camembert,85,143,sprint a deux,paris-camembert,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
116,giro-del-appennino/2021,2021-06-24,11:00:00,39.695,me - men elite,192.1,1.1,uci.wr.1,hill_flat_finish,126.0,2689.0,pasturana,genoa,98,122,? km solo,giro-del-appennino,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.5
117,gp-lugano/2021,2021-06-27,11:00:00,36.696,me - men elite,179.2,1.1,uci.wr.1,hill_flat_finish,158.0,3352.0,lugano,lugano,89,137,4 km solo,gp-lugano,2021,0,one-day-race,other-classic,0,0,solo,no sprint,4.0
118,prueba-villafranca/2021,2021-07-25,10:00:00,42.955,me - men elite,165.7,1.1,uci.wr.1,hill_flat_finish,126.0,2391.0,ordizia,ordizia,113,80,sprint of small group,prueba-villafranca,2021,0,one-day-race,other-classic,0,0,sprint,small,
119,vuelta-a-castilla-y-leon/2021,2021-07-29,13:42:00,42.433,me - men elite,181.2,1.1,uci.wr.1,hill_flat_finish,77.0,2073.0,león,ponferrada,111,103,? km solo,vuelta-a-castilla-y-leon,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.5
120,heist-op-den-berg/2021,2021-07-31,14:00:00,44.991,me - men elite,192.8,1.1,uci.wr.1,flat,7.0,583.0,vosselaar,heist-op-den-berg,111,106,sprint of small group,heist-op-den-berg,2021,0,one-day-race,other-classic,0,0,sprint,small,
121,circuito-de-getxo/2021,2021-08-01,12:00:00,45.998,me - men elite,193.5,1.1,uci.wr.1,hill_uphill_finish,104.0,2130.0,bilbao,getxo,61,265,sprint of small group,circuito-de-getxo,2021,0,one-day-race,other-classic,0,0,sprint,small,
122,gp-jef-scherens/2021,2021-08-15,10:23:00,42.506,me - men elite,190.0,1.1,uci.wr.1,hill_flat_finish,38.0,1673.0,leuven,leuven,108,115,sprint of large group,gp-jef-scherens,2021,0,one-day-race,other-classic,0,0,sprint,large,
123,la-poly-normande/2021,2021-08-15,13:00:00,44.07,me - men elite,168.9,1.1,uci.wr.1,hill_uphill_finish,65.0,2292.0,avranches,saint-martin-de-landelles,116,100,sprint of small group,la-poly-normande,2021,0,one-day-race,other-classic,0,0,sprint,small,
124,gp-stad-zottegem/2021,2021-08-17,12:45:00,42.443,me - men elite,192.3,1.1,uci.wr.1,flat,10.0,1438.0,zottegem,zottegem,120,81,sprint of large group,gp-stad-zottegem,2021,0,one-day-race,other-classic,0,0,sprint,large,
125,grote-prijs-marcel-kint/2021,2021-08-20,10:30:00,44.673,me - men elite,196.3,1.1,uci.wr.1,hill_flat_finish,12.0,1189.0,zwevegem,kortrijk,88,160,sprint of small group,grote-prijs-marcel-kint,2021,0,one-day-race,other-classic,0,0,sprint,small,
126,druivenkoers-overijse/2021,2021-08-26,12:45:00,45.015,me - men elite,192.0,1.1,uci.wr.1,hill_flat_finish,51.0,1629.0,overijse,overijse,57,278,60.9 km solo,druivenkoers-overijse,2021,0,one-day-race,other-classic,0,0,solo,no sprint,60.9
127,classic-grand-besancon-doubs/2021,2021-09-03,11:30:00,41.357,me - men elite,172.55,1.1,uci.wr.1,hill_flat_finish,71.0,2165.0,besançon,marchaux,82,176,sprint of small group,classic-grand-besancon-doubs,2021,0,one-day-race,other-classic,0,0,sprint,small,
128,tour-du-jura-cycliste/2021,2021-09-04,12:15:00,41.694,me - men elite,181.75,1.1,uci.wr.1,hill_flat_finish,107.0,2684.0,lons-le-saunier,lons-le-saunier,70,213,sprint of small group,tour-du-jura-cycliste,2021,0,one-day-race,other-classic,0,0,sprint,small,
129,tour-du-doubs/2021,2021-09-05,11:45:00,40.865,me - men elite,201.0,1.1,uci.wr.1,hill_flat_finish,101.0,2895.0,morteau,pontarlier,76,194,sprint of small group,tour-du-doubs,2021,0,one-day-race,other-classic,0,0,sprint,small,
130,antwerp-port-epic/2021,2021-09-12,14:30:00,43.658,me - men elite,183.4,1.1,uci.wr.1,flat,0.0,186.0,antwerp,antwerp,86,174,sprint a deux,antwerp-port-epic,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
131,giro-di-toscana/2021,2021-09-15,11:30:00,42.015,me - men elite,191.6,1.1,uci.wr.1,hill_flat_finish,108.0,2022.0,pontedera,pontedera,51,303,14.2 km solo,giro-di-toscana,2021,0,one-day-race,other-classic,0,0,solo,no sprint,14.2
132,kampioenschap-van-vlaanderen/2021,2021-09-17,13:00:00,46.642,me - men elite,195.3,1.1,uci.wr.1,flat,0.0,697.0,koolskamp,koolskamp,70,220,sprint of large group,kampioenschap-van-vlaanderen,2021,0,one-day-race,other-classic,0,0,sprint,large,
133,memorial-marco-pantani/2021,2021-09-18,11:00:00,39.39,me - men elite,190.7,1.1,uci.wr.1,hill_flat_finish,88.0,2928.0,castrocaro terme e terra del sole,cesenatico,70,232,sprint of small group,memorial-marco-pantani,2021,0,one-day-race,other-classic,0,0,sprint,small,
134,gooikse-pijl/2021,2021-09-19,12:00:00,45.607,me - men elite,199.0,1.1,uci.wr.1,flat,21.0,1893.0,halle,gooik,96,163,sprint of large group,gooikse-pijl,2021,0,one-day-race,other-classic,0,0,sprint,large,
135,gp-d-isbergues/2021,2021-09-19,11:55:00,44.812,me - men elite,199.3,1.1,uci.wr.1,flat,13.0,1060.0,isbergues,isbergues,77,213,sprint of large group,gp-d-isbergues,2021,0,one-day-race,other-classic,0,0,sprint,large,
136,trofeo-matteotti/2021,2021-09-19,11:15:00,41.748,me - men elite,195.0,1.1,uci.wr.1,hill_flat_finish,88.0,2513.0,pescara,pescara,100,151,5 km solo,trofeo-matteotti,2021,0,one-day-race,other-classic,0,0,solo,no sprint,5.0
137,omloop-van-het-houtland-lichtervelde/2021,2021-09-23,12:45:00,48.037,me - men elite,190.0,1.1,uci.wr.1,flat,0.0,384.0,middelkerke,lichtervelde,105,144,5 km solo,omloop-van-het-houtland-lichtervelde,2021,0,one-day-race,other-classic,0,0,solo,no sprint,5.0
138,paris-chauny-classique/2021,2021-09-26,12:30:00,45.515,me - men elite,205.3,1.1,uci.wr.1,hill_flat_finish,30.0,1869.0,margny-lès-compiègne,chauny,82,202,sprint of small group,paris-chauny-classique,2021,0,one-day-race,other-classic,0,0,sprint,small,
139,route-adelie-de-vitre/2021,2021-10-01,11:45:00,41.732,me - men elite,197.8,1.1,uci.wr.1,flat,63.0,2580.0,vitré,vitré,103,155,sprint of large group,route-adelie-de-vitre,2021,0,one-day-race,other-classic,0,0,sprint,large,
140,classic-loire-atlantique/2021,2021-10-02,12:30:00,40.698,me - men elite,182.8,1.1,uci.wr.1,hill_flat_finish,83.0,2452.0,la haye-fouassière,la haye-fouassière,118,131,sprint of small group,classic-loire-atlantique,2021,0,one-day-race,other-classic,0,0,sprint,small,
141,memorial-frank-vandenbroucke/2021,2021-10-05,12:15:00,41.847,me - men elite,198.6,1.1,uci.wr.1,hill_flat_finish,53.0,1777.0,binche,binche,77,226,0.8 km solo,memorial-frank-vandenbroucke,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.8
142,paris-bourges/2021,2021-10-07,12:40:00,45.523,me - men elite,198.0,1.1,uci.wr.1,hill_flat_finish,56.0,2014.0,gien,bourges,72,267,sprint of large group,paris-bourges,2021,0,one-day-race,other-classic,0,0,sprint,large,
143,tour-de-vendee/2021,2021-10-09,13:20:00,42.904,me - men elite,199.8,1.1,uci.wr.1,flat,49.0,2111.0,les herbiers,la roche-sur-yon,140,105,sprint of small group,tour-de-vendee,2021,0,one-day-race,other-classic,0,0,sprint,small,
144,coppa-agostoni/2021,2021-10-11,12:15:00,41.581,me - men elite,180.0,1.1,uci.wr.1,hill_flat_finish,131.0,2816.0,lissone,lissone,78,248,sprint a deux,coppa-agostoni,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
145,giro-del-veneto/2021,2021-10-13,12:25:00,43.248,me - men elite,168.8,1.1,uci.wr.1,hill_flat_finish,89.0,1722.0,cittadella,padova,96,193,sprint of small group,giro-del-veneto,2021,0,one-day-race,other-classic,0,0,sprint,small,
146,boucles-de-l-aulne/2021,2021-10-17,13:00:00,42.446,me - men elite,177.6,1.1,uci.wr.1,hill_flat_finish,100.0,2793.0,châteaulin,châteaulin,141,115,7 km solo,boucles-de-l-aulne,2021,0,one-day-race,other-classic,0,0,solo,no sprint,7.0
147,chrono-des-nations/2021,2021-10-17,14:00:00,51.561,me - men elite,44.5,1.1,uci.wr.1,flat,4.0,322.0,les herbiers,les herbiers,155,79,time trial,chrono-des-nations,2021,0,one-day-race,other-classic,1,0,time trial,no sprint,
148,veneto-classic/2021,2021-10-17,11:30:00,41.051,me - men elite,206.5,1.1,uci.wr.1,hill_flat_finish,164.0,2577.0,venezia,bassano del grappa,99,189,21.9 km solo,veneto-classic,2021,0,one-day-race,other-classic,0,0,solo,no sprint,21.9
149,ronde-van-drenthe/2021,2021-10-24,12:02:00,43.15,me - men elite,188.5,1.1,uci.wr.1,hill_flat_finish,10.0,568.0,assen,hoogeveen,165,60,? km solo,ronde-van-drenthe,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.5
150,clasica-de-almeria/2021,2021-02-14,13:05:00,42.51,me - men elite,183.3,1.pro,uci.wr.pro,hill_flat_finish,29.0,1680.0,pueblo de vicar,roquetas de mar,40,302,sprint of large group,clasica-de-almeria,2021,0,one-day-race,other-classic,0,0,sprint,large,
151,faun-ardeche-classic/2021,2021-02-27,11:35:00,37.7,me - men elite,171.3,1.pro,uci.wr.pro,hill_flat_finish,201.0,3123.0,guilherand-granges,guilherand-granges,34,437,sprint a deux,faun-ardeche-classic,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
152,kuurne-brussel-kuurne/2021,2021-02-28,12:08:00,42.66,me - men elite,197.0,1.pro,uci.wr.pro,hill_flat_finish,38.0,1715.0,kuurne,kuurne,16,657,sprint of large group,kuurne-brussel-kuurne,2021,0,one-day-race,other-classic,0,0,sprint,large,
153,la-drome-classic/2021,2021-02-28,11:54:00,40.84,me - men elite,179.2,1.pro,uci.wr.pro,hill_flat_finish,128.0,2422.0,eurre,eurre,34,440,5.1 km solo,la-drome-classic,2021,0,one-day-race,other-classic,0,0,solo,no sprint,5.1
154,trofeo-laigueglia/2021,2021-03-03,11:00:00,40.8,me - men elite,202.0,1.pro,uci.wr.pro,hill_flat_finish,151.0,2973.0,laigueglia,laigueglia,37,379,15 km solo,trofeo-laigueglia,2021,0,one-day-race,other-classic,0,0,solo,no sprint,15.0
155,gp-industria-artigianato/2021,2021-03-07,11:30:00,43.55,me - men elite,193.4,1.pro,uci.wr.pro,hill_flat_finish,90.0,2259.0,larciano,larciano,40,308,sprint of small group,gp-industria-artigianato,2021,0,one-day-race,other-classic,0,0,sprint,small,
156,nokere-koers/2021,2021-03-17,12:33:00,42.76,me - men elite,195.0,1.pro,uci.wr.pro,hill_uphill_finish,13.0,1099.0,deinze,nokere,54,233,2 km solo,nokere-koers,2021,0,one-day-race,other-classic,0,0,solo,no sprint,2.0
157,bredene-koksijde-classic/2021,2021-03-19,12:40:00,47.27,me - men elite,199.9,1.pro,uci.wr.pro,flat,11.0,752.0,bredene,koksijde,45,277,sprint of small group,bredene-koksijde-classic,2021,0,one-day-race,other-classic,0,0,sprint,small,
158,gp-miguel-indurain/2021,2021-04-03,12:20:00,39.23,me - men elite,203.2,1.pro,uci.wr.pro,hill_flat_finish,156.0,3445.0,estella,estella,38,365,2.1 km solo,gp-miguel-indurain,2021,0,one-day-race,other-classic,0,0,solo,no sprint,2.1
159,scheldeprijs/2021,2021-04-07,12:47:00,47.754,me - men elite,193.8,1.pro,uci.wr.pro,flat,1.0,352.0,terneuzen,schoten,31,490,sprint of large group,scheldeprijs,2021,0,one-day-race,other-classic,0,0,sprint,large,
160,brabantse-pijl/2021,2021-04-14,12:35:00,43.776,me - men elite,201.7,1.pro,uci.wr.pro,hill_uphill_finish,74.0,2169.0,leuven,overijse,26,565,sprint of small group,brabantse-pijl,2021,0,one-day-race,other-classic,0,0,sprint,small,
161,tro-bro-leon/2021,2021-05-16,11:40:00,38.979,me - men elite,207.0,1.pro,uci.wr.pro,hill_flat_finish,40.0,1760.0,lannilis,lannilis,69,165,sprint of small group,tro-bro-leon,2021,0,one-day-race,other-classic,0,0,sprint,small,
162,dwars-door-het-hageland/2021,2021-06-05,13:10:00,44.538,me - men elite,177.0,1.pro,uci.wr.pro,hill_uphill_finish,24.0,1065.0,aarschot,diest,72,170,sprint of small group,dwars-door-het-hageland,2021,0,one-day-race,other-classic,0,0,sprint,small,
163,brussels-cycling-classic/2021,2021-08-28,10:26:00,45.877,me - men elite,205.3,1.pro,uci.wr.pro,hill_flat_finish,33.0,1875.0,brussels,brussels,72,210,11.3 km solo,brussels-cycling-classic,2021,0,one-day-race,other-classic,0,0,solo,no sprint,11.3
164,gp-de-fourmies/2021,2021-09-12,12:00:00,45.046,me - men elite,197.6,1.pro,uci.wr.pro,hill_flat_finish,47.0,2111.0,fourmies,fourmies,71,218,sprint of large group,gp-de-fourmies,2021,0,one-day-race,other-classic,0,0,sprint,large,
165,gp-de-wallonie/2021,2021-09-15,12:12:00,41.627,me - men elite,208.1,1.pro,uci.wr.pro,hill_uphill_finish,107.0,2958.0,aywaille,citadelle de namur,57,288,sprint of small group,gp-de-wallonie,2021,0,one-day-race,other-classic,0,0,sprint,small,
166,gp-citta-di-peccioli/2021,2021-09-16,11:00:00,40.238,me - men elite,210.8,1.pro,uci.wr.pro,hill_uphill_finish,115.0,2671.0,peccioli,peccioli,60,276,sprint a deux,gp-citta-di-peccioli,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
167,gp-impanis-van-petegem/2021,2021-09-18,12:55:00,43.279,me - men elite,197.7,1.pro,uci.wr.pro,hill_flat_finish,41.0,1680.0,brakel,haacht,41,413,sprint of small group,gp-impanis-van-petegem,2021,0,one-day-race,other-classic,0,0,sprint,small,
168,gp-de-denain/2021,2021-09-21,11:37:00,42.809,me - men elite,200.3,1.pro,uci.wr.pro,flat,6.0,1209.0,denain,denain,67,262,sprint of large group,gp-de-denain,2021,0,one-day-race,other-classic,0,0,sprint,large,
169,circuit-franco-belge/2021,2021-09-29,13:05:00,42.876,me - men elite,177.6,1.pro,uci.wr.pro,hill_flat_finish,45.0,1530.0,la louvière,tournai,49,353,sprint of small group,circuit-franco-belge,2021,0,one-day-race,other-classic,0,0,sprint,small,
170,giro-dell-emilia/2021,2021-10-02,11:30:00,39.798,me - men elite,195.3,1.pro,uci.wr.pro,hill_uphill_finish,252.0,3402.0,casalecchio di reno,san luca,19,759,0.3 km solo,giro-dell-emilia,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.3
171,munsterland-giro/2021,2021-10-03,11:36:00,44.905,me - men elite,188.5,1.pro,uci.wr.pro,hill_flat_finish,16.0,918.0,enschede,munster,103,163,sprint of small group,munsterland-giro,2021,0,one-day-race,other-classic,0,0,sprint,small,
172,coppa-bernocchi/2021,2021-10-04,11:55:00,44.434,me - men elite,197.15,1.pro,uci.wr.pro,hill_flat_finish,69.0,2050.0,legnano,legnano,48,396,31.5 km solo,coppa-bernocchi,2021,0,one-day-race,other-classic,0,0,solo,no sprint,31.5
173,tre-valli-varesine/2021,2021-10-05,12:00:00,41.112,me - men elite,196.7,1.pro,uci.wr.pro,hill_flat_finish,153.0,3264.0,busto arsizio,varese,30,611,sprint a deux,tre-valli-varesine,2021,0,one-day-race,other-classic,0,0,sprint,a deux,
174,milano-torino/2021,2021-10-06,12:20:00,44.24,me - men elite,190.0,1.pro,uci.wr.pro,hill_uphill_finish,182.0,1725.0,magenta,torino (superga),19,784,0.3 km solo,milano-torino,2021,0,one-day-race,other-classic,0,0,solo,no sprint,0.3
175,gran-piemonte/2021,2021-10-07,13:00:00,46.931,me - men elite,168.0,1.pro,uci.wr.pro,hill_flat_finish,22.0,1338.0,rocca canavese,borgosesia,51,394,sprint of large group,gran-piemonte,2021,0,one-day-race,other-classic,0,0,sprint,large,
176,paris-tours/2021,2021-10-10,11:55:00,46.639,me - men elite,212.3,1.pro,uci.wr.pro,hill_flat_finish,31.0,1269.0,chartres,tours,40,458,sprint of small group,paris-tours,2021,0,one-day-race,other-classic,0,0,sprint,small,
177,gp-de-plumelec/2021,2021-10-16,12:25:00,45.816,me - men elite,176.9,1.pro,uci.wr.pro,hill_flat_finish,54.0,1992.0,grand-champ,grand-champ,135,123,sprint of large group,gp-de-plumelec,2021,0,one-day-race,other-classic,0,0,sprint,large,
178,olympic-games/2021,2021-07-24,11:00:00,38.42,me - men elite,234.0,olympics.rr,uci.wr.wo - tm2022,mountain_flat_finish,229.0,4582.0,musashinonomori park,fuji international speedway,3,1181,5.7 km solo,olympic-games,2021,0,one-day-race,other-classic,0,0,solo,no sprint,5.7
179,olympic-games-itt/2021,2021-07-28,14:00:00,48.16,me - men elite,44.2,olympics.tt,uci.wr.wo.tt - tm2022,hill_flat_finish,54.0,746.0,fuji international speedway,fuji international speedway,35,487,time trial,olympic-games-itt,2021,0,one-day-race,other-classic,1,0,time trial,no sprint,
180,omloop-het-nieuwsblad/2022,2022-02-26,11:15:00,42.137,me - men elite,204.2,1.wt.b,uci.wr.c3,hill_flat_finish,49.0,1666.0,ghent,ninove,23,749,13 km solo,omloop-het-nieuwsblad,2022,0,one-day-race,other-classic,0,0,solo,no sprint,13.0
181,strade-bianche/2022,2022-03-05,11:45:00,38.358,me - men elite,184.0,1.wt.b,uci.wr.c3,hill_uphill_finish,167.0,3107.0,siena,siena,27,662,49.2 km solo,strade-bianche,2022,0,one-day-race,other-classic,0,0,solo,no sprint,49.2
182,milano-sanremo/2022,2022-03-19,10:10:00,45.331,me - men elite,293.0,1.wt.a,uci.wr.c1,hill_flat_finish,63.0,2096.0,milano,sanremo,13,938,4.3 km solo,milano-sanremo,2022,0,one-day-race,monument,0,0,solo,no sprint,4.3
183,oxyclean-classic-brugge-de-panne/2022,2022-03-23,12:15:00,43.664,me - men elite,207.9,1.wt.b,uci.wr.c3,flat,0.0,246.0,brugge,de panne,39,457,sprint of large group,oxyclean-classic-brugge-de-panne,2022,0,one-day-race,other-classic,0,0,sprint,large,
184,e3-harelbeke/2022,2022-03-25,12:22:00,43.997,me - men elite,203.9,1.wt.b,uci.wr.c2,hill_flat_finish,59.0,2010.0,harelbeke,harelbeke,29,640,other,e3-harelbeke,2022,0,one-day-race,other-classic,0,0,other,no sprint,
185,gent-wevelgem/2022,2022-03-27,11:10:00,44.172,me - men elite,248.8,1.wt.b,uci.wr.c1,hill_flat_finish,35.0,1377.0,ypres,wevelgem,16,830,sprint of small group,gent-wevelgem,2022,0,one-day-race,other-classic,0,0,sprint,small,
186,dwars-door-vlaanderen/2022,2022-03-30,12:55:00,44.869,me - men elite,183.7,1.wt.b,uci.wr.c3,hill_flat_finish,50.0,1649.0,roeselare,waregem,27,648,sprint a deux,dwars-door-vlaanderen,2022,0,one-day-race,other-classic,0,0,sprint,a deux,
187,ronde-van-vlaanderen/2022,2022-04-03,10:18:00,43.197,me - men elite,272.5,1.wt.a,uci.wr.c1,hill_flat_finish,79.0,2289.0,antwerp,oudenaarde,18,793,sprint of small group,ronde-van-vlaanderen,2022,0,one-day-race,monument,0,0,sprint,small,
188,amstel-gold-race/2022,2022-04-10,10:26:00,42.196,me - men elite,254.1,1.wt.b,uci.wr.c1,hill_flat_finish,112.0,3460.0,maastricht,valkenburg,22,724,sprint a deux,amstel-gold-race,2022,0,one-day-race,other-classic,0,0,sprint,a deux,
189,paris-roubaix/2022,2022-04-17,11:15:00,45.792,me - men elite,257.2,1.wt.a,uci.wr.c1,flat,5.0,1362.0,compiègne,roubaix,16,730,19.5 km solo,paris-roubaix,2022,0,one-day-race,monument,0,0,solo,no sprint,19.5
190,la-fleche-wallone/2022,2022-04-20,11:30:00,42.97,me - men elite,202.1,1.wt.b,uci.wr.c2,hill_uphill_finish,173.0,3160.0,blegny,mur de huy,9,971,sprint a deux,la-fleche-wallone,2022,0,one-day-race,other-classic,0,0,sprint,a deux,
