,rider_code,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat
805,valentin-paret-peintre,7,0,0,0,0.0,67.5,0.0,0.0,0.0,0.0
806,marco-frigo,3,0,0,0,0.0,61.0,0.0,0.0,0.0,0.0
807,kamiel-bonneu,7,0,0,0,0.0,88.4,0.0,0.0,0.0,0.0
808,arno-claeys,7,0,0,0,0.0,91.57142857142857,0.0,0.0,0.0,0.0
809,alexander-salby,2,0,0,0,0.0,,0.0,0.0,0.0,0.0
810,matheo-vercher,3,0,0,0,2.0,39.666666666666664,0.0,0.0,0.0,0.6666666666666666
811,romain-gregoire1,1,0,0,0,0.0,40.0,0.0,0.0,0.0,0.0
812,alessandro-verre,5,0,0,0,0.0,60.25,0.0,0.0,0.0,0.0
813,bastien-tronchon,3,0,0,0,0.0,88.0,0.0,0.0,0.0,0.0
814,eugenio-sanchez,4,0,0,0,0.0,96.5,0.0,0.0,0.0,0.0
815,jenno-berckmoes,6,0,0,0,0.0,56.75,0.0,0.0,0.0,0.0
816,alex-baudin,7,0,0,0,8.0,72.42857142857143,0.0,0.0,0.0,1.1428571428571428
817,axel-mariault,4,0,0,0,0.0,70.5,0.0,0.0,0.0,0.0
818,calum-johnston,2,0,0,0,0.0,75.0,0.0,0.0,0.0,0.0
819,gage-hecht,7,0,0,0,0.0,92.0,0.0,0.0,0.0,0.0
820,bart-lemmen,1,0,0,0,2.0,19.0,0.0,0.0,0.0,2.0
821,cameron-scott,7,0,0,0,0.0,73.8,0.0,0.0,0.0,0.0
822,mitchel-fitzsimons,5,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0
823,luis-joe-luhrs,10,0,0,0,16.0,70.0,0.0,0.0,0.0,1.6
824,johan-meens,3,0,0,0,0.0,66.33333333333333,0.0,0.0,0.0,0.0
825,elias-maris,3,0,0,0,0.0,65.0,0.0,0.0,0.0,0.0
826,josh-kench,2,0,0,0,0.0,,0.0,0.0,0.0,0.0
827,sebastian-kolze-changizi,8,0,0,0,0.0,113.0,0.0,0.0,0.0,0.0
828,martin-svrcek,6,0,0,0,0.0,69.25,0.0,0.0,0.0,0.0
829,bailey-o-donnell,3,0,0,0,0.0,93.0,0.0,0.0,0.0,0.0
830,mark-stewart,2,0,0,0,0.0,52.0,0.0,0.0,0.0,0.0
831,toon-clynhens,6,0,0,0,0.0,79.33333333333333,0.0,0.0,0.0,0.0
832,welay-hagos-berhe,1,0,0,0,0.0,91.0,0.0,0.0,0.0,0.0
833,hamish-beadle,2,0,0,0,0.0,46.0,0.0,0.0,0.0,0.0
834,matyas-kopecky,4,0,0,0,0.0,44.333333333333336,0.0,0.0,0.0,0.0
835,miguel-angel-fernandez-ruiz,1,0,0,0,0.0,,0.0,0.0,0.0,0.0
836,pierre-gautherat,3,0,0,1,20.0,44.666666666666664,0.0,0.0,0.3333333333333333,6.666666666666667
837,derek-gee,10,0,0,0,16.0,54.44444444444444,0.0,0.0,0.0,1.6
838,nurbergen-nurlykhassym,1,0,0,0,0.0,36.0,0.0,0.0,0.0,0.0
839,georg-steinhauser,6,0,0,0,0.0,65.33333333333333,0.0,0.0,0.0,0.0
840,alessandro-santaromita,3,0,0,0,0.0,,0.0,0.0,0.0,0.0
841,edward-irl-dunbar,5,0,0,0,0.0,78.2,0.0,0.0,0.0,0.0
842,luca-covili,18,0,0,0,0.0,69.05555555555556,0.0,0.0,0.0,0.0
843,iker-bonillo-martin,2,0,0,0,0.0,116.0,0.0,0.0,0.0,0.0
844,stian-fredheim,2,0,0,0,5.0,16.0,0.0,0.0,0.0,2.5
845,andrea-piccolo,2,0,0,1,45.0,32.5,0.0,0.0,0.5,22.5
846,matteo-amella,1,0,0,0,0.0,42.0,0.0,0.0,0.0,0.0
847,filippo-ridolfo,1,0,0,0,0.0,,0.0,0.0,0.0,0.0
848,scott-mcgill,1,0,0,0,0.0,,0.0,0.0,0.0,0.0
849,davide-baldaccini,1,0,0,0,0.0,,0.0,0.0,0.0,0.0
850,gerd-de-keijzer,3,0,0,0,0.0,150.5,0.0,0.0,0.0,0.0
851,simone-olivero,1,0,0,0,0.0,,0.0,0.0,0.0,0.0
852,jan-stockli,1,0,0,0,0.0,61.0,0.0,0.0,0.0,0.0
853,marco-murgano,1,0,0,0,0.0,76.0,0.0,0.0,0.0,0.0
854,madis-mihkels,3,0,0,1,40.0,20.5,0.0,0.0,0.3333333333333333,13.333333333333334
855,omar-el-gouzi,2,0,0,0,0.0,46.0,0.0,0.0,0.0,0.0
856,igor-chzhan,1,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0
857,giulio-pellizzari,1,0,0,0,0.0,106.0,0.0,0.0,0.0,0.0
858,andrea-pietrobon,1,0,0,0,0.0,129.0,0.0,0.0,0.0,0.0
859,gleb-syritsa,2,0,0,0,0.0,133.0,0.0,0.0,0.0,0.0
860,jarne-van-de-paar,2,0,1,1,40.0,18.0,0.0,0.5,0.5,20.0
861,daniel-babor,2,0,0,1,18.0,21.5,0.0,0.0,0.5,9.0
862,mikel-retegi,2,0,0,0,0.0,53.0,0.0,0.0,0.0,0.0
863,vince-gerits,2,0,0,0,0.0,78.0,0.0,0.0,0.0,0.0
864,vincent-van-hemelen,2,0,0,0,0.0,93.0,0.0,0.0,0.0,0.0
865,alessio-nieri,1,0,0,0,0.0,96.0,0.0,0.0,0.0,0.0
866,cian-uijtdebroeks,1,0,0,0,0.0,99.0,0.0,0.0,0.0,0.0
867,javier-serrano,1,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
868,xabier-berasategi-garmendia,1,0,0,0,0.0,105.0,0.0,0.0,0.0,0.0
869,jared-scott,1,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0
870,alejandro-franco-gonzalez,1,0,0,0,0.0,133.0,0.0,0.0,0.0,0.0
871,ivan-cobo-cayon,1,0,0,0,0.0,,0.0,0.0,0.0,0.0
872,alec-segaert,1,0,0,0,0.0,45.0,0.0,0.0,0.0,0.0
873,filippo-colombo1,2,0,0,0,0.0,29.0,0.0,0.0,0.0,0.0
874,nils-brun,1,0,0,0,0.0,48.0,0.0,0.0,0.0,0.0
875,liam-slock,2,0,0,0,0.0,83.0,0.0,0.0,0.0,0.0
876,joseba-lopez-cuesta,1,0,0,0,0.0,95.0,0.0,0.0,0.0,0.0
877,clement-alleno,1,0,0,0,0.0,96.0,0.0,0.0,0.0,0.0
878,davide-piganzoli,1,0,0,0,0.0,97.0,0.0,0.0,0.0,0.0
879,lorenzo-germani,3,0,0,0,0.0,93.0,0.0,0.0,0.0,0.0
880,alex-martin-gutierrez,1,0,0,0,0.0,104.0,0.0,0.0,0.0,0.0
881,enekoitz-azparren-irurzun,1,0,0,0,0.0,110.0,0.0,0.0,0.0,0.0
882,fernando-tercero-lopez,1,0,0,0,0.0,111.0,0.0,0.0,0.0,0.0
883,michael-leonard1,1,0,0,0,0.0,115.0,0.0,0.0,0.0,0.0
884,ivan-romeo,4,0,0,0,0.0,86.33333333333333,0.0,0.0,0.0,0.0
885,ewen-costiou,3,0,0,0,0.0,115.33333333333333,0.0,0.0,0.0,0.0
886,michael-vink,3,0,0,0,0.0,39.5,0.0,0.0,0.0,0.0
887,felix-engelhardt,1,0,0,0,0.0,,0.0,0.0,0.0,0.0
888,reuben-thompson,6,0,0,0,0.0,71.0,0.0,0.0,0.0,0.0
889,jay-vine,14,0,0,0,0.0,119.35714285714286,0.0,0.0,0.0,0.0
890,milan-vader,2,0,0,0,0.0,54.0,0.0,0.0,0.0,0.0
891,joshua-tarling,4,0,0,0,0.0,89.25,0.0,0.0,0.0,0.0
892,fran-miholjevic,4,0,0,0,0.0,93.5,0.0,0.0,0.0,0.0
893,giovanni-carboni,11,0,0,0,0.0,79.72727272727273,0.0,0.0,0.0,0.0
