,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
4530,9,82,,EZQUERRA JesúsBurgos-BH,31,Burgos-BH,25,16,",,0:01",vuelta-ciclista-a-la-region-de-murcia/2022,,
4531,10,166,,TIZZA MarcoBingoal Pauwels Sauces WB,30,Bingoal Pauwels Sauces WB,20,14,",,0:01",vuelta-ciclista-a-la-region-de-murcia/2022,,
4532,11,51,,HERRADA JesúsCofidis,31,Cofidis,15,12,",,0:01",vuelta-ciclista-a-la-region-de-murcia/2022,,
4533,12,63,,GOOSSENS KobeIntermarché - Wanty - Gobert Matériaux,25,Intermarché - Wanty - Gobert Matériaux,10,10,",,0:01",vuelta-ciclista-a-la-region-de-murcia/2022,,
4534,13,171,,FORTUNATO LorenzoEOLO-Kometa,25,EOLO-Kometa,5,8,0:040:04,vuelta-ciclista-a-la-region-de-murcia/2022,,
4535,14,76,,STEINHAUSER GeorgEF Education-EasyPost,20,EF Education-EasyPost,5,7,",,0:04",vuelta-ciclista-a-la-region-de-murcia/2022,,
4536,15,135,,LASTRA JonathanCaja Rural - Seguros RGA,28,Caja Rural - Seguros RGA,5,6,",,0:04",vuelta-ciclista-a-la-region-de-murcia/2022,,
4537,16,47,,WANDAHL FrederikBORA - hansgrohe,20,BORA - hansgrohe,3,5,0:050:05,vuelta-ciclista-a-la-region-de-murcia/2022,,
4538,17,32,,ARDILA Andrés CamiloUAE Team Emirates,22,UAE Team Emirates,3,4,",,0:05",vuelta-ciclista-a-la-region-de-murcia/2022,,
4539,18,43,,HINDLEY JaiBORA - hansgrohe,25,BORA - hansgrohe,3,3,0:270:27,vuelta-ciclista-a-la-region-de-murcia/2022,,
4540,19,152,,GUERNALEC ThibaultTeam Arkéa Samsic,24,Team Arkéa Samsic,3,2,0:340:34,vuelta-ciclista-a-la-region-de-murcia/2022,,
4541,20,183,,BRAET VitoSport Vlaanderen - Baloise,21,Sport Vlaanderen - Baloise,3,1,0:550:55,vuelta-ciclista-a-la-region-de-murcia/2022,,
4542,21,182,,APERS RubenSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,3,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4543,22,172,,ALBANESE VincenzoEOLO-Kometa,25,EOLO-Kometa,3,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4544,23,161,,LIVYNS ArjenBingoal Pauwels Sauces WB,27,Bingoal Pauwels Sauces WB,3,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4545,24,14,,KANTER MaxMovistar Team,24,Movistar Team,3,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4546,25,61,,BAKELANTS JanIntermarché - Wanty - Gobert Matériaux,35,Intermarché - Wanty - Gobert Matériaux,3,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4547,26,162,,MERTZ RémyBingoal Pauwels Sauces WB,26,Bingoal Pauwels Sauces WB,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4548,27,42,,LÜHRS Luis-JoeBORA - hansgrohe,19,BORA - hansgrohe,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4549,28,74,,QUINN SeanEF Education-EasyPost,21,EF Education-EasyPost,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4550,29,181,,BERCKMOES JennoSport Vlaanderen - Baloise,21,Sport Vlaanderen - Baloise,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4551,30,97,,KING BenHuman Powered Health,32,Human Powered Health,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4552,31,102,,HIVERT JonathanB&B Hotels - KTM,36,B&B Hotels - KTM,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4553,32,111,,ADRIÀ RogerEquipo Kern Pharma,23,Equipo Kern Pharma,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4554,33,116,,GARCÍA PIERNA RaúlEquipo Kern Pharma,20,Equipo Kern Pharma,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4555,34,6,,ISASA XabierEuskaltel - Euskadi,20,Euskaltel - Euskadi,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4556,35,45,,POLITT NilsBORA - hansgrohe,27,BORA - hansgrohe,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4557,36,157,,VERRE AlessandroTeam Arkéa Samsic,20,Team Arkéa Samsic,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4558,37,92,,BASSETT StephenHuman Powered Health,26,Human Powered Health,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4559,38,26,,NATAROV YuriyAstana Qazaqstan Team,25,Astana Qazaqstan Team,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4560,39,122,,RESTREPO JhonatanDrone Hopper -  Androni Giocattoli,27,Drone Hopper -  Androni Giocattoli,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4561,40,153,,GUGLIELMI SimonTeam Arkéa Samsic,24,Team Arkéa Samsic,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4562,41,62,,GIRMAY BiniamIntermarché - Wanty - Gobert Matériaux,21,Intermarché - Wanty - Gobert Matériaux,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4563,42,35,,LAENGEN Vegard StakeUAE Team Emirates,33,UAE Team Emirates,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4564,43,53,,CONSONNI SimoneCofidis,27,Cofidis,,,",,0:55",vuelta-ciclista-a-la-region-de-murcia/2022,,
4565,44,16,,SAMITIER SergioMovistar Team,26,Movistar Team,,,1:001:00,vuelta-ciclista-a-la-region-de-murcia/2022,,
4566,45,21,,LÓPEZ Miguel ÁngelAstana Qazaqstan Team,28,Astana Qazaqstan Team,,,1:071:07,vuelta-ciclista-a-la-region-de-murcia/2022,,
4567,46,13,,LAZKANO OierMovistar Team,22,Movistar Team,,,1:471:47,vuelta-ciclista-a-la-region-de-murcia/2022,,
4568,47,31,,MCNULTY BrandonUAE Team Emirates,23,UAE Team Emirates,,,3:063:06,vuelta-ciclista-a-la-region-de-murcia/2022,,
4569,48,191,,BALLESTEROS Miguel ÁngelElectro Hiper Europa - Caldas,25,Electro Hiper Europa - Caldas,,,3:473:47,vuelta-ciclista-a-la-region-de-murcia/2022,,
4570,49,194,,ARMSTRONG ThomasElectro Hiper Europa - Caldas,27,Electro Hiper Europa - Caldas,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4571,50,52,,HERRADA JoséCofidis,36,Cofidis,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4572,51,187,,VERWILST AaronSport Vlaanderen - Baloise,24,Sport Vlaanderen - Baloise,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4573,52,64,,DELACROIX ThéoIntermarché - Wanty - Gobert Matériaux,22,Intermarché - Wanty - Gobert Matériaux,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4574,53,175,,GAVAZZI FrancescoEOLO-Kometa,37,EOLO-Kometa,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4575,54,165,,PEYSKENS DimitriBingoal Pauwels Sauces WB,30,Bingoal Pauwels Sauces WB,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4576,55,112,,AGIRRE JonEquipo Kern Pharma,24,Equipo Kern Pharma,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4577,56,114,,ARRIETA IgorEquipo Kern Pharma,19,Equipo Kern Pharma,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4578,57,167,,VAN HAUTEGEM LeanderBingoal Pauwels Sauces WB,18,Bingoal Pauwels Sauces WB,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4579,58,11,,GONZÁLEZ AbnerMovistar Team,21,Movistar Team,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4580,59,131,,BARCELÓ FernandoCaja Rural - Seguros RGA,26,Caja Rural - Seguros RGA,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4581,60,4,,CUADRADO UnaiEuskaltel - Euskadi,24,Euskaltel - Euskadi,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4582,61,95,,MANNION GavinHuman Powered Health,30,Human Powered Health,,,",,3:47",vuelta-ciclista-a-la-region-de-murcia/2022,,
4583,62,124,,MERCHAN DidierDrone Hopper -  Androni Giocattoli,22,Drone Hopper -  Androni Giocattoli,,,6:156:15,vuelta-ciclista-a-la-region-de-murcia/2022,,
4584,63,44,,PALZER AntonBORA - hansgrohe,28,BORA - hansgrohe,,,6:346:34,vuelta-ciclista-a-la-region-de-murcia/2022,,
4585,64,101,,GAUTIER CyrilB&B Hotels - KTM,34,B&B Hotels - KTM,,,",,6:34",vuelta-ciclista-a-la-region-de-murcia/2022,,
4586,65,84,,MORENO AdriàBurgos-BH,30,Burgos-BH,,,",,6:34",vuelta-ciclista-a-la-region-de-murcia/2022,,
4587,66,163,,MOLLY KennyBingoal Pauwels Sauces WB,25,Bingoal Pauwels Sauces WB,,,6:356:35,vuelta-ciclista-a-la-region-de-murcia/2022,,
4588,67,85,,OKAMIKA AnderBurgos-BH,28,Burgos-BH,,,7:007:00,vuelta-ciclista-a-la-region-de-murcia/2022,,
4589,68,94,,HAGA ChadHuman Powered Health,33,Human Powered Health,,,",,7:00",vuelta-ciclista-a-la-region-de-murcia/2022,,
4590,69,193,,ESTELRICH MateuElectro Hiper Europa - Caldas,20,Electro Hiper Europa - Caldas,,,",,7:00",vuelta-ciclista-a-la-region-de-murcia/2022,,
4591,70,174,,MAESTRI MircoEOLO-Kometa,30,EOLO-Kometa,,,",,7:00",vuelta-ciclista-a-la-region-de-murcia/2022,,
4592,71,123,,MUÑOZ DanielDrone Hopper -  Androni Giocattoli,25,Drone Hopper -  Androni Giocattoli,,,",,7:00",vuelta-ciclista-a-la-region-de-murcia/2022,,
4593,72,173,,CHRISTIAN MarkEOLO-Kometa,31,EOLO-Kometa,,,8:578:57,vuelta-ciclista-a-la-region-de-murcia/2022,,
4594,73,154,,LEDANOIS KévinTeam Arkéa Samsic,28,Team Arkéa Samsic,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4595,74,105,,LAGRÉE AdrienB&B Hotels - KTM,24,B&B Hotels - KTM,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4596,75,2,,AZPARREN Xabier MikelEuskaltel - Euskadi,22,Euskaltel - Euskadi,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4597,76,1,,SOTO Antonio JesúsEuskaltel - Euskadi,27,Euskaltel - Euskadi,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4598,77,25,,MARTINELLI DavideAstana Qazaqstan Team,28,Astana Qazaqstan Team,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4599,78,5,,ETXEBERRIA AsierEuskaltel - Euskadi,23,Euskaltel - Euskadi,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4600,79,197,,HOYOS DanielElectro Hiper Europa - Caldas,27,Electro Hiper Europa - Caldas,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4601,80,106,,LAURANCE AxelB&B Hotels - KTM,20,B&B Hotels - KTM,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4602,81,156,,RIOU AlanTeam Arkéa Samsic,24,Team Arkéa Samsic,,,",,8:57",vuelta-ciclista-a-la-region-de-murcia/2022,,
4603,82,54,,WALLAYS JelleCofidis,32,Cofidis,,,10:2210:22,vuelta-ciclista-a-la-region-de-murcia/2022,,
4604,83,56,,CARVALHO AndreCofidis,24,Cofidis,,,",,10:22",vuelta-ciclista-a-la-region-de-murcia/2022,,
4605,84,15,,RANGEL ViniciusMovistar Team,20,Movistar Team,,,",,10:22",vuelta-ciclista-a-la-region-de-murcia/2022,,
4606,85,132,,CEPEDA Jefferson AlveiroCaja Rural - Seguros RGA,25,Caja Rural - Seguros RGA,,,",,10:22",vuelta-ciclista-a-la-region-de-murcia/2022,,
4607,86,113,,ARAIZ SergioEquipo Kern Pharma,23,Equipo Kern Pharma,,,",,10:22",vuelta-ciclista-a-la-region-de-murcia/2022,,
4608,87,93,,BROWN NathanHuman Powered Health,30,Human Powered Health,,,",,10:22",vuelta-ciclista-a-la-region-de-murcia/2022,,
4609,88,23,,FEDOROV YevgeniyAstana Qazaqstan Team,21,Astana Qazaqstan Team,,,13:3913:39,vuelta-ciclista-a-la-region-de-murcia/2022,,
4610,89,134,,GARCÍA JhojanCaja Rural - Seguros RGA,24,Caja Rural - Seguros RGA,,,",,13:39",vuelta-ciclista-a-la-region-de-murcia/2022,,
4611,90,27,,GRUZDEV DmitriyAstana Qazaqstan Team,35,Astana Qazaqstan Team,,,",,13:39",vuelta-ciclista-a-la-region-de-murcia/2022,,
4612,91,133,,CUADROS ÁlvaroCaja Rural - Seguros RGA,26,Caja Rural - Seguros RGA,,,",,13:39",vuelta-ciclista-a-la-region-de-murcia/2022,,
4613,92,195,,ALONSO PabloElectro Hiper Europa - Caldas,24,Electro Hiper Europa - Caldas,,,15:3015:30,vuelta-ciclista-a-la-region-de-murcia/2022,,
4614,93,201,,CANTÓN IsaacManuela Fundación Continental,25,Manuela Fundación Continental,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4615,94,73,,VAN DEN BERG MarijnEF Education-EasyPost,22,EF Education-EasyPost,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4616,95,204,,PÉREZ-LANDALUCE EduardoManuela Fundación Continental,23,Manuela Fundación Continental,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4617,96,81,,MADRAZO ÁngelBurgos-BH,33,Burgos-BH,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4618,97,72,,NAKANE HidetoEF Education-EasyPost,31,EF Education-EasyPost,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4619,98,117,,NOVIKOV SavvaEquipo Kern Pharma,22,Equipo Kern Pharma,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4620,99,206,,JIMENEZ DanielManuela Fundación Continental,19,Manuela Fundación Continental,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4621,100,205,,HERNAIZ VicenteManuela Fundación Continental,23,Manuela Fundación Continental,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4622,101,3,,BALLARIN IkerEuskaltel - Euskadi,24,Euskaltel - Euskadi,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4623,102,196,,HOYOS Juan DiegoElectro Hiper Europa - Caldas,25,Electro Hiper Europa - Caldas,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4624,103,24,,NURLYKHASSYM NurbergenAstana Qazaqstan Team,21,Astana Qazaqstan Team,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4625,104,192,,JURADO MarcosElectro Hiper Europa - Caldas,31,Electro Hiper Europa - Caldas,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4626,105,57,,BOHLI TomCofidis,28,Cofidis,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4627,106,164,,DECLERCK JelleBingoal Pauwels Sauces WB,19,Bingoal Pauwels Sauces WB,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4628,107,127,,ROJAS Brandon AlejandroDrone Hopper -  Androni Giocattoli,19,Drone Hopper -  Androni Giocattoli,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4629,108,125,,PONOMAR AndriiDrone Hopper -  Androni Giocattoli,19,Drone Hopper -  Androni Giocattoli,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4630,109,83,,LÓPEZ-CÓZAR Juan AntonioBurgos-BH,27,Burgos-BH,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4631,110,12,,ERVITI ImanolMovistar Team,38,Movistar Team,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4632,111,71,,HEALY BenEF Education-EasyPost,21,EF Education-EasyPost,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4633,112,77,,VAN DEN BERG JuliusEF Education-EasyPost,25,EF Education-EasyPost,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4634,113,75,,SCULLY TomEF Education-EasyPost,32,EF Education-EasyPost,,,",,15:30",vuelta-ciclista-a-la-region-de-murcia/2022,,
4635,DNF,86,,SÁNCHEZ PelayoBurgos-BH,21,Burgos-BH,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4636,DNF,136,,NICOLAU JoelCaja Rural - Seguros RGA,24,Caja Rural - Seguros RGA,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4637,DNF,55,,CIMOLAI DavideCofidis,32,Cofidis,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4638,DNF,33,,MOLANO Juan SebastiánUAE Team Emirates,27,UAE Team Emirates,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4639,DNF,22,,CONTI ValerioAstana Qazaqstan Team,28,Astana Qazaqstan Team,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4640,DNF,46,,PÖSTLBERGER LukasBORA - hansgrohe,30,BORA - hansgrohe,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4641,DNF,184,,HESTERS JulesSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4642,DNF,185,,DE WILDE GillesSport Vlaanderen - Baloise,22,Sport Vlaanderen - Baloise,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4643,DNF,186,,FRETIN MilanSport Vlaanderen - Baloise,20,Sport Vlaanderen - Baloise,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4644,DNF,67,,CLAEYS DimitriIntermarché - Wanty - Gobert Matériaux,34,Intermarché - Wanty - Gobert Matériaux,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4645,DNF,121,,ALBA Juan DiegoDrone Hopper -  Androni Giocattoli,24,Drone Hopper -  Androni Giocattoli,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4646,DNF,126,,ZURITA Ricardo AlejandroDrone Hopper -  Androni Giocattoli,21,Drone Hopper -  Androni Giocattoli,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4647,DNF,177,,VIEGAS DanielEOLO-Kometa,24,EOLO-Kometa,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4648,DNF,176,,ROPERO AlejandroEOLO-Kometa,23,EOLO-Kometa,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4649,DNF,7,,BIZKARRA MikelEuskaltel - Euskadi,32,Euskaltel - Euskadi,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4650,DNF,115,,GARCÍA PIERNA CarlosEquipo Kern Pharma,22,Equipo Kern Pharma,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4651,DNF,202,,ROTA RaúlManuela Fundación Continental,22,Manuela Fundación Continental,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4652,DNF,203,,BENNASSAR JoanManuela Fundación Continental,22,Manuela Fundación Continental,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4653,DNF,207,,MESA SantiagoManuela Fundación Continental,24,Manuela Fundación Continental,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4654,DNF,17,,JACOBS JohanMovistar Team,24,Movistar Team,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4655,DNS,103,,JAUREGUI QuentinB&B Hotels - KTM,27,B&B Hotels - KTM,,,-,vuelta-ciclista-a-la-region-de-murcia/2022,,
4656,,,,,,,,,,clasica-jaen-paraiso-interior/2022,,
4657,1,14,,LUTSENKO AlexeyAstana Qazaqstan Team,29,Astana Qazaqstan Team,125,75,4:49:12,clasica-jaen-paraiso-interior/2022,,
4658,2,47,,WELLENS TimLotto Soudal,30,Lotto Soudal,85,55,0:530:53,clasica-jaen-paraiso-interior/2022,,
4659,3,56,,VLIEGEN LoïcIntermarché - Wanty - Gobert Matériaux,28,Intermarché - Wanty - Gobert Matériaux,70,40,0:570:57,clasica-jaen-paraiso-interior/2022,,
4660,4,25,,KÄMNA LennardBORA - hansgrohe,25,BORA - hansgrohe,60,32,1:161:16,clasica-jaen-paraiso-interior/2022,,
4661,5,127,,SWIFT ConnorTeam Arkéa Samsic,26,Team Arkéa Samsic,50,28,1:281:28,clasica-jaen-paraiso-interior/2022,,
4662,6,26,,HINDLEY JaiBORA - hansgrohe,25,BORA - hansgrohe,40,24,1:541:54,clasica-jaen-paraiso-interior/2022,,
4663,7,122,,BARGUIL WarrenTeam Arkéa Samsic,30,Team Arkéa Samsic,35,20,",,1:54",clasica-jaen-paraiso-interior/2022,,
4664,8,41,,CRAS SteffLotto Soudal,26,Lotto Soudal,30,18,",,1:54",clasica-jaen-paraiso-interior/2022,,
4665,9,44,,KRON AndreasLotto Soudal,23,Lotto Soudal,25,16,",,1:54",clasica-jaen-paraiso-interior/2022,,
4666,10,132,,HIVERT JonathanB&B Hotels - KTM,36,B&B Hotels - KTM,20,14,",,1:54",clasica-jaen-paraiso-interior/2022,,
4667,11,123,,GUGLIELMI SimonTeam Arkéa Samsic,24,Team Arkéa Samsic,15,12,1:591:59,clasica-jaen-paraiso-interior/2022,,
4668,12,54,,GOOSSENS KobeIntermarché - Wanty - Gobert Matériaux,25,Intermarché - Wanty - Gobert Matériaux,10,10,2:112:11,clasica-jaen-paraiso-interior/2022,,
4669,13,65,,LASTRA JonathanCaja Rural - Seguros RGA,28,Caja Rural - Seguros RGA,5,8,",,2:11",clasica-jaen-paraiso-interior/2022,,
4670,14,34,,QUINN SeanEF Education-EasyPost,21,EF Education-EasyPost,5,7,",,2:11",clasica-jaen-paraiso-interior/2022,,
4671,15,22,,BUCHMANN EmanuelBORA - hansgrohe,29,BORA - hansgrohe,5,6,",,2:11",clasica-jaen-paraiso-interior/2022,,
4672,16,7,,SERRANO GonzaloMovistar Team,27,Movistar Team,3,5,2:142:14,clasica-jaen-paraiso-interior/2022,,
4673,17,11,,LÓPEZ Miguel ÁngelAstana Qazaqstan Team,28,Astana Qazaqstan Team,3,4,2:332:33,clasica-jaen-paraiso-interior/2022,,
4674,18,86,,MATÉ Luis ÁngelEuskaltel - Euskadi,37,Euskaltel - Euskadi,3,3,",,2:33",clasica-jaen-paraiso-interior/2022,,
4675,19,51,,BAKELANTS JanIntermarché - Wanty - Gobert Matériaux,36,Intermarché - Wanty - Gobert Matériaux,3,2,",,2:33",clasica-jaen-paraiso-interior/2022,,
4676,20,146,,TIZZA MarcoBingoal Pauwels Sauces WB,30,Bingoal Pauwels Sauces WB,3,1,2:572:57,clasica-jaen-paraiso-interior/2022,,
4677,21,71,,ADRIÀ RogerEquipo Kern Pharma,23,Equipo Kern Pharma,3,,3:233:23,clasica-jaen-paraiso-interior/2022,,
4678,22,124,,LOUVEL MatisTeam Arkéa Samsic,22,Team Arkéa Samsic,3,,4:344:34,clasica-jaen-paraiso-interior/2022,,
4679,23,76,,ARRIETA IgorEquipo Kern Pharma,19,Equipo Kern Pharma,3,,5:215:21,clasica-jaen-paraiso-interior/2022,,
4680,24,67,,NICOLAU JoelCaja Rural - Seguros RGA,24,Caja Rural - Seguros RGA,3,,6:386:38,clasica-jaen-paraiso-interior/2022,,
4681,25,61,,SCHLEGEL MichalCaja Rural - Seguros RGA,26,Caja Rural - Seguros RGA,3,,",,6:38",clasica-jaen-paraiso-interior/2022,,
4682,26,131,,FERASSE ThibaultB&B Hotels - KTM,27,B&B Hotels - KTM,,,7:087:08,clasica-jaen-paraiso-interior/2022,,
4683,27,142,,MERTZ RémyBingoal Pauwels Sauces WB,26,Bingoal Pauwels Sauces WB,,,",,7:08",clasica-jaen-paraiso-interior/2022,,
4684,28,143,,MOLLY KennyBingoal Pauwels Sauces WB,25,Bingoal Pauwels Sauces WB,,,7:107:10,clasica-jaen-paraiso-interior/2022,,
4685,29,95,,MADRAZO ÁngelBurgos-BH,33,Burgos-BH,,,",,7:10",clasica-jaen-paraiso-interior/2022,,
4686,30,144,,LIVYNS ArjenBingoal Pauwels Sauces WB,27,Bingoal Pauwels Sauces WB,,,7:177:17,clasica-jaen-paraiso-interior/2022,,
4687,31,77,,GARCÍA PIERNA RaúlEquipo Kern Pharma,20,Equipo Kern Pharma,,,7:297:29,clasica-jaen-paraiso-interior/2022,,
4688,32,84,,MARTÍN GotzonEuskaltel - Euskadi,25,Euskaltel - Euskadi,,,7:357:35,clasica-jaen-paraiso-interior/2022,,
4689,33,126,,RIOU AlanTeam Arkéa Samsic,24,Team Arkéa Samsic,,,",,7:35",clasica-jaen-paraiso-interior/2022,,
4690,34,133,,GAUTIER CyrilB&B Hotels - KTM,34,B&B Hotels - KTM,,,",,7:35",clasica-jaen-paraiso-interior/2022,,
4691,35,75,,AGIRRE JonEquipo Kern Pharma,24,Equipo Kern Pharma,,,7:487:48,clasica-jaen-paraiso-interior/2022,,
4692,36,6,,SAMITIER SergioMovistar Team,26,Movistar Team,,,8:078:07,clasica-jaen-paraiso-interior/2022,,
4693,37,45,,MONIQUET SylvainLotto Soudal,24,Lotto Soudal,,,8:268:26,clasica-jaen-paraiso-interior/2022,,
4694,38,162,,BASSETT StephenHuman Powered Health,26,Human Powered Health,,,9:009:00,clasica-jaen-paraiso-interior/2022,,
4695,39,63,,BARCELÓ FernandoCaja Rural - Seguros RGA,26,Caja Rural - Seguros RGA,,,9:169:16,clasica-jaen-paraiso-interior/2022,,
4696,40,5,,JACOBS JohanMovistar Team,24,Movistar Team,,,9:189:18,clasica-jaen-paraiso-interior/2022,,
4697,41,83,,ITURRIA MikelEuskaltel - Euskadi,29,Euskaltel - Euskadi,,,9:289:28,clasica-jaen-paraiso-interior/2022,,
4698,42,36,,STEINHAUSER GeorgEF Education-EasyPost,20,EF Education-EasyPost,,,9:509:50,clasica-jaen-paraiso-interior/2022,,
4699,43,121,,DECLERCQ BenjaminTeam Arkéa Samsic,28,Team Arkéa Samsic,,,9:569:56,clasica-jaen-paraiso-interior/2022,,
4700,44,136,,LAURANCE AxelB&B Hotels - KTM,20,B&B Hotels - KTM,,,10:0010:00,clasica-jaen-paraiso-interior/2022,,
4701,DNF,125,,PAJUR MarkusTeam Arkéa Samsic,21,Team Arkéa Samsic,,,-,clasica-jaen-paraiso-interior/2022,,
4702,DNF,91,,PELEGRÍ ÓscarBurgos-BH,27,Burgos-BH,,,-,clasica-jaen-paraiso-interior/2022,,
4703,DNF,97,,LÓPEZ-CÓZAR Juan AntonioBurgos-BH,27,Burgos-BH,,,-,clasica-jaen-paraiso-interior/2022,,
4704,DNF,92,,OKAMIKA AnderBurgos-BH,28,Burgos-BH,,,-,clasica-jaen-paraiso-interior/2022,,
4705,DNF,93,,EZQUERRA JesúsBurgos-BH,31,Burgos-BH,,,-,clasica-jaen-paraiso-interior/2022,,
4706,DNF,96,,MORENO AdriàBurgos-BH,30,Burgos-BH,,,-,clasica-jaen-paraiso-interior/2022,,
4707,DNF,66,,MARTÍN Sergio RomanCaja Rural - Seguros RGA,25,Caja Rural - Seguros RGA,,,-,clasica-jaen-paraiso-interior/2022,,
4708,DNF,62,,BAGÜES AritzCaja Rural - Seguros RGA,32,Caja Rural - Seguros RGA,,,-,clasica-jaen-paraiso-interior/2022,,
