,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
3371,DNF,245,,MOTTIER JustinVital Concept - B&B Hotels,26,Vital Concept - B&B Hotels,,,-,il-lombardia/2019,,
3372,DNF,164,,MARENGO UmbertoNeri Sottoli - Selle Italia - KTM,27,Neri Sottoli - Selle Italia - KTM,,,-,il-lombardia/2019,,
3373,DNF,144,,HOWSON DamienMitchelton-Scott,27,Mitchelton-Scott,,,-,il-lombardia/2019,,
3374,DNF,87,,VAKOČ PetrDeceuninck - Quick Step,27,Deceuninck - Quick Step,,,-,il-lombardia/2019,,
3375,DNF,107,,SHALUNOV EvgenyGazprom-RusVelo,27,Gazprom-RusVelo,,,-,il-lombardia/2019,,
3376,DNF,156,,SÜTTERLIN JashaMovistar Team,26,Movistar Team,,,-,il-lombardia/2019,,
3377,DNF,34,,NIBALI AntonioBahrain Merida,27,Bahrain Merida,,,-,il-lombardia/2019,,
3378,DNF,37,,TEUNS DylanBahrain Merida,27,Bahrain Merida,,,-,il-lombardia/2019,,
3379,DNF,242,,CAM MaximeVital Concept - B&B Hotels,27,Vital Concept - B&B Hotels,,,-,il-lombardia/2019,,
3380,DNF,247,,PACHER QuentinVital Concept - B&B Hotels,27,Vital Concept - B&B Hotels,,,-,il-lombardia/2019,,
3381,DNF,72,,"BERHANE NatnaelCofidis, Solutions Crédits",28,"Cofidis, Solutions Crédits",,,-,il-lombardia/2019,,
3382,DNF,142,,GRMAY TsgabuMitchelton-Scott,28,Mitchelton-Scott,,,-,il-lombardia/2019,,
3383,DNF,63,,OWSIAN ŁukaszCCC Team,29,CCC Team,,,-,il-lombardia/2019,,
3384,DNF,24,,HOULE HugoAstana Pro Team,29,Astana Pro Team,,,-,il-lombardia/2019,,
3385,DNF,41,,BARBIN EnricoBardiani - CSF,29,Bardiani - CSF,,,-,il-lombardia/2019,,
3386,DNF,167,,ZARDINI EdoardoNeri Sottoli - Selle Italia - KTM,29,Neri Sottoli - Selle Italia - KTM,,,-,il-lombardia/2019,,
3387,DNF,146,,TRENTIN MatteoMitchelton-Scott,30,Mitchelton-Scott,,,-,il-lombardia/2019,,
3388,DNF,201,,ZAKARIN IlnurTeam Katusha Alpecin,30,Team Katusha Alpecin,,,-,il-lombardia/2019,,
3389,DNF,205,,GONÇALVES JoséTeam Katusha Alpecin,30,Team Katusha Alpecin,,,-,il-lombardia/2019,,
3390,DNF,174,,SLAGTER Tom-JelteTeam Dimension Data,30,Team Dimension Data,,,-,il-lombardia/2019,,
3391,DNF,25,,IZAGIRRE IonAstana Pro Team,30,Astana Pro Team,,,-,il-lombardia/2019,,
3392,DNF,187,,ROSA DiegoTeam INEOS,30,Team INEOS,,,-,il-lombardia/2019,,
3393,DNF,186,,PUCCIO SalvatoreTeam INEOS,30,Team INEOS,,,-,il-lombardia/2019,,
3394,DNF,155,,LANDA MikelMovistar Team,29,Movistar Team,,,-,il-lombardia/2019,,
3395,DNF,121,,ÁVILA EdwinIsrael Cycling Academy,29,Israel Cycling Academy,,,-,il-lombardia/2019,,
3396,DNF,5,,GASTAUER BenAG2R La Mondiale,31,AG2R La Mondiale,,,-,il-lombardia/2019,,
3397,DNF,117,,ROUX AnthonyGroupama - FDJ,32,Groupama - FDJ,,,-,il-lombardia/2019,,
3398,DNF,222,,STETINA PeterTrek - Segafredo,32,Trek - Segafredo,,,-,il-lombardia/2019,,
3399,DNF,176,,VENTER JacoTeam Dimension Data,32,Team Dimension Data,,,-,il-lombardia/2019,,
3400,DNF,195,,KRUIJSWIJK StevenTeam Jumbo-Visma,32,Team Jumbo-Visma,,,-,il-lombardia/2019,,
3401,DNF,182,,CASTROVIEJO JonathanTeam INEOS,32,Team INEOS,,,-,il-lombardia/2019,,
3402,DNF,2,,CHEREL MikaëlAG2R La Mondiale,33,AG2R La Mondiale,,,-,il-lombardia/2019,,
3403,DNF,206,,KOCHETKOV PavelTeam Katusha Alpecin,33,Team Katusha Alpecin,,,-,il-lombardia/2019,,
3404,DNF,232,,COSTA RuiUAE Team Emirates,33,UAE Team Emirates,,,-,il-lombardia/2019,,
3405,DNF,171,,KREUZIGER RomanTeam Dimension Data,33,Team Dimension Data,,,-,il-lombardia/2019,,
3406,DNF,136,,VANENDERT JelleLotto Soudal,34,Lotto Soudal,,,-,il-lombardia/2019,,
3407,DNF,132,,ARMÉE SanderLotto Soudal,33,Lotto Soudal,,,-,il-lombardia/2019,,
3408,DNF,75,,"MATÉ Luis ÁngelCofidis, Solutions Crédits",35,"Cofidis, Solutions Crédits",,,-,il-lombardia/2019,,
3409,DNF,207,,NAVARRO DanielTeam Katusha Alpecin,36,Team Katusha Alpecin,,,-,il-lombardia/2019,,
3410,DNF,112,,BONNET WilliamGroupama - FDJ,37,Groupama - FDJ,,,-,il-lombardia/2019,,
3411,DNF,126,,PLAZA RubénIsrael Cycling Academy,39,Israel Cycling Academy,,,-,il-lombardia/2019,,
3412,DNS,45,,ROMANO FrancescoBardiani - CSF,22,Bardiani - CSF,,,-,il-lombardia/2019,,
3413,,,,,,,,,,world-championships-itt-u23/2019,,
3414,1,1,,BJERG MikkelDenmark,20,Denmark,125,20,0:40:20,world-championships-itt-u23/2019,,45.074
3415,2,44,,GARRISON IanUnited States,21,United States,85,14,0:270:27,world-championships-itt-u23/2019,,44.577
3416,3,6,,MCNULTY BrandonUnited States,21,United States,70,8,0:280:28,world-championships-itt-u23/2019,,44.559
3417,4,20,,NORSGAARD MathiasDenmark,22,Denmark,60,7,0:380:38,world-championships-itt-u23/2019,,44.378
3418,5,2,,VAN MOER BrentBelgium,21,Belgium,50,6,0:440:44,world-championships-itt-u23/2019,,44.269
3419,6,61,,HULGAARD MortenDenmark,21,Denmark,40,5,0:560:56,world-championships-itt-u23/2019,,44.055
3420,7,47,,EEKHOFF NilsNetherlands,21,Netherlands,35,4,1:011:01,world-championships-itt-u23/2019,,43.966
3421,8,60,,MUNTON ByronSouth Africa,20,South Africa,30,,1:271:27,world-championships-itt-u23/2019,,43.510
3422,9,46,,WILDAUER MarkusAustria,21,Austria,25,,1:391:39,world-championships-itt-u23/2019,,43.303
3423,10,9,,HOOLE DaanNetherlands,20,Netherlands,20,,1:471:47,world-championships-itt-u23/2019,,43.166
3424,11,16,,GUERNALEC ThibaultFrance,22,France,15,,1:501:50,world-championships-itt-u23/2019,,43.115
3425,12,4,,FOSS TobiasNorway,22,Norway,10,,1:521:52,world-championships-itt-u23/2019,,43.081
3426,13,3,,HIRSCHI MarcSwitzerland,21,Switzerland,5,,",,1:52",world-championships-itt-u23/2019,,43.081
3427,14,22,,QUARTERMAN CharlieGreat Britain,21,Great Britain,5,,1:531:53,world-championships-itt-u23/2019,,43.064
3428,15,49,,HEALY BenIreland,19,Ireland,5,,1:581:58,world-championships-itt-u23/2019,,42.979
3429,16,11,,GENIETS KevinLuxembourg,22,Luxembourg,3,,2:032:03,world-championships-itt-u23/2019,,42.894
3430,17,54,,ELOSEGUI IñigoSpain,21,Spain,3,,2:042:04,world-championships-itt-u23/2019,,42.877
3431,18,13,,KNOTTEN IverNorway,20,Norway,3,,2:062:06,world-championships-itt-u23/2019,,42.844
3432,19,51,,BRUNEL AlexysFrance,20,France,3,,2:072:07,world-championships-itt-u23/2019,,42.827
3433,20,18,,GAMPER PatrickAustria,22,Austria,3,,2:092:09,world-championships-itt-u23/2019,,42.793
3434,21,53,,VERNON EthanGreat Britain,19,Great Britain,,,2:132:13,world-championships-itt-u23/2019,,42.726
3435,22,45,,PUPPIO AntonioItaly,20,Italy,,,2:252:25,world-championships-itt-u23/2019,,42.526
3436,23,5,,BISSEGGER StefanSwitzerland,21,Switzerland,,,2:342:34,world-championships-itt-u23/2019,,42.378
3437,24,34,,ILIĆ OgnjenSerbia,20,Serbia,,,2:352:35,world-championships-itt-u23/2019,,42.361
3438,25,21,,HEIDEMANN MiguelGermany,21,Germany,,,2:462:46,world-championships-itt-u23/2019,,42.181
3439,26,48,,PEÁK BarnabásHungary,20,Hungary,,,",,2:46",world-championships-itt-u23/2019,,42.181
3440,27,7,,SOBRERO MatteoItaly,22,Italy,,,2:482:48,world-championships-itt-u23/2019,,42.148
3441,28,24,,ALMEIDA JoãoPortugal,21,Portugal,,,2:502:50,world-championships-itt-u23/2019,,42.116
3442,29,15,,MAGENNIS LiamAustralia,22,Australia,,,2:512:51,world-championships-itt-u23/2019,,42.100
3443,30,31,,MACIEJUK FilipPoland,20,Poland,,,2:552:55,world-championships-itt-u23/2019,,42.035
3444,31,14,,GIRMAY BiniamEritrea,19,Eritrea,,,2:562:56,world-championships-itt-u23/2019,,42.018
3445,32,32,,ZUKOWSKY NickolasCanada,21,Canada,,,",,2:56",world-championships-itt-u23/2019,,42.018
3446,33,52,,HOLLMANN JuriGermany,20,Germany,,,3:013:01,world-championships-itt-u23/2019,,41.938
3447,34,8,,OTRUBA JakubCzech Republic,21,Czech Republic,,,3:023:02,world-championships-itt-u23/2019,,41.922
3448,35,19,,FEDOROV YevgeniyKazakhstan,19,Kazakhstan,,,3:043:04,world-championships-itt-u23/2019,,41.889
3449,36,17,,FERREYRA Diego AgustinChile,21,Chile,,,3:203:20,world-championships-itt-u23/2019,,41.634
3450,37,41,,VAN WILDER IlanBelgium,19,Belgium,,,3:243:24,world-championships-itt-u23/2019,,41.570
3451,38,56,,MATSUDA ShoiJapan,20,Japan,,,3:303:30,world-championships-itt-u23/2019,,41.475
3452,39,42,,PRONSKIY VadimKazakhstan,21,Kazakhstan,,,3:343:34,world-championships-itt-u23/2019,,41.412
3453,40,40,,TU SergioTaiwan,22,Taiwan,,,3:393:39,world-championships-itt-u23/2019,,41.334
3454,41,12,,O'LOUGHLIN MichaelIreland,22,Ireland,,,3:403:40,world-championships-itt-u23/2019,,41.318
3455,42,55,,CARVALHO AndrePortugal,21,Portugal,,,3:413:41,world-championships-itt-u23/2019,,41.303
3456,43,59,,KATERBERG BenCanada,19,Canada,,,",,3:41",world-championships-itt-u23/2019,,41.303
3457,44,26,,FOUCHÉ JamesNew Zealand,21,New Zealand,,,3:523:52,world-championships-itt-u23/2019,,41.131
3458,45,25,,IMAMURA ShunsukeJapan,21,Japan,,,3:573:57,world-championships-itt-u23/2019,,41.054
3459,46,23,,AZPARREN Xabier MikelSpain,20,Spain,,,4:004:00,world-championships-itt-u23/2019,,41.008
3460,47,30,,RIKUNOV PetrRussia,22,Russia,,,4:064:06,world-championships-itt-u23/2019,,40.915
3461,48,33,,SHPAKOUSKI YahorBelarus,21,Belarus,,,4:084:08,world-championships-itt-u23/2019,,40.885
3462,49,29,,PRIMOŽIČ JakaSlovenia,20,Slovenia,,,4:184:18,world-championships-itt-u23/2019,,40.732
3463,50,50,,HABTEMICHAEL DanielEritrea,21,Eritrea,,,",,4:18",world-championships-itt-u23/2019,,40.732
3464,51,38,,OOSTHUIZEN JasonSouth Africa,20,South Africa,,,4:444:44,world-championships-itt-u23/2019,,40.340
3465,52,27,,DIMA EmilRomania,22,Romania,,,",,4:44",world-championships-itt-u23/2019,,40.340
3466,53,35,,OROS SamuelSlovakia,21,Slovakia,,,4:564:56,world-championships-itt-u23/2019,,40.162
3467,54,28,,VALTER AttilaHungary,21,Hungary,,,5:405:40,world-championships-itt-u23/2019,,39.522
3468,55,58,,HENNIS HasaniAnguilla,22,Anguilla,,,6:416:41,world-championships-itt-u23/2019,,38.667
3469,56,43,,COLE TylerTrinidad & Tobago,19,Trinidad & Tobago,,,7:217:21,world-championships-itt-u23/2019,,38.127
3470,57,57,,BALÁZSI LórántRomania,20,Romania,,,7:307:30,world-championships-itt-u23/2019,,38.007
3471,58,39,,MAIDANA David AlexanderParaguay,19,Paraguay,,,7:397:39,world-championships-itt-u23/2019,,37.888
3472,59,10,,PRICE-PEJTERSEN JohanDenmark,20,Denmark,,,11:3511:35,world-championships-itt-u23/2019,,35.018
3473,DNF,37,,SOLTASIUK VladyslavUkraine,22,Ukraine,,,-,world-championships-itt-u23/2019,,
3474,DNS,36,,RAYES MohamedSyria,19,Syria,,,-,world-championships-itt-u23/2019,,
3475,,,,,,,,,,world-championship-itt/2019,,
3476,1,1,,DENNIS RohanAustralia,29,Australia,350,250,1:05:05,world-championship-itt/2019,,49.782
3477,2,42,,EVENEPOEL RemcoBelgium,19,Belgium,250,190,1:091:09,world-championship-itt/2019,,48.918
3478,3,24,,GANNA FilippoItaly,23,Italy,200,140,1:551:55,world-championship-itt/2019,,48.358
3479,4,13,,BEVIN PatrickNew Zealand,28,New Zealand,150,110,1:581:58,world-championship-itt/2019,,48.322
3480,5,25,,DOWSETT AlexGreat Britain,30,Great Britain,125,100,2:022:02,world-championship-itt/2019,,48.274
3481,6,16,,CRADDOCK LawsonUnited States,27,United States,100,90,2:082:08,world-championship-itt/2019,,48.202
3482,7,21,,KANGERT TanelEstonia,32,Estonia,85,80,",,2:08",world-championship-itt/2019,,48.202
3483,8,5,,OLIVEIRA NelsonPortugal,30,Portugal,70,70,2:102:10,world-championship-itt/2019,,48.178
3484,9,8,,MARTIN TonyGermany,34,Germany,60,60,2:272:27,world-championship-itt/2019,,47.976
3485,10,7,,KÜNG StefanSwitzerland,25,Switzerland,50,50,2:472:47,world-championship-itt/2019,,47.741
3486,11,2,,CAMPENAERTS VictorBelgium,27,Belgium,40,40,2:502:50,world-championship-itt/2019,,47.706
3487,12,3,,ROGLIČ PrimožSlovenia,29,Slovenia,30,30,3:003:00,world-championship-itt/2019,,47.589
3488,13,30,,DURBRIDGE LukeAustralia,28,Australia,25,20,3:013:01,world-championship-itt/2019,,47.577
3489,14,48,,ARCHIBALD JohnGreat Britain,28,Great Britain,20,15,3:113:11,world-championship-itt/2019,,47.461
3490,15,36,,VAN BAARLE DylanNetherlands,27,Netherlands,15,10,3:373:37,world-championship-itt/2019,,47.162
3491,16,10,,AFFINI EdoardoItaly,23,Italy,10,10,3:383:38,world-championship-itt/2019,,47.150
3492,17,4,,ASGREEN KasperDenmark,24,Denmark,5,10,",,3:38",world-championship-itt/2019,,47.150
3493,18,45,,LATOUR PierreFrance,25,France,5,10,3:453:45,world-championship-itt/2019,,47.070
3494,19,6,,HAGA ChadUnited States,31,United States,5,10,3:573:57,world-championship-itt/2019,,46.934
3495,20,11,,BODNAR MaciejPoland,34,Poland,5,10,4:014:01,world-championship-itt/2019,,46.889
3496,21,14,,VAN EMDEN JosNetherlands,34,Netherlands,,10,4:024:02,world-championship-itt/2019,,46.877
3497,22,35,,POLITT NilsGermany,25,Germany,,10,4:114:11,world-championship-itt/2019,,46.776
3498,23,51,,GRADEK KamilPoland,29,Poland,,10,4:134:13,world-championship-itt/2019,,46.753
3499,24,9,,CASTROVIEJO JonathanSpain,32,Spain,,10,4:194:19,world-championship-itt/2019,,46.686
3500,25,37,,LUTSENKO AlexeyKazakhstan,27,Kazakhstan,,10,4:294:29,world-championship-itt/2019,,46.574
3501,26,54,,DUNBAR EddieIreland,23,Ireland,,10,4:474:47,world-championship-itt/2019,,46.374
3502,27,38,,HOULE HugoCanada,28,Canada,,10,4:584:58,world-championship-itt/2019,,46.253
3503,28,22,,THOMAS BenjaminFrance,24,France,,10,",,4:58",world-championship-itt/2019,,46.253
3504,29,26,,MADSEN Martin ToftDenmark,34,Denmark,,10,4:594:59,world-championship-itt/2019,,46.242
3505,30,12,,MARTÍNEZ Daniel FelipeColombia,23,Colombia,,10,5:055:05,world-championship-itt/2019,,46.176
3506,31,20,,KIRYIENKA VasilBelarus,38,Belarus,,10,5:165:16,world-championship-itt/2019,,46.055
3507,32,29,,MULLEN RyanIreland,25,Ireland,,10,",,5:16",world-championship-itt/2019,,46.055
3508,33,47,,BÁRTA JanCzech Republic,34,Czech Republic,,10,5:225:22,world-championship-itt/2019,,45.990
3509,34,19,,JUNGELS BobLuxembourg,27,Luxembourg,,10,5:375:37,world-championship-itt/2019,,45.827
3510,35,49,,IMHOF ClaudioSwitzerland,28,Switzerland,,10,6:126:12,world-championship-itt/2019,,45.452
3511,36,46,,TRATNIK JanSlovenia,29,Slovenia,,10,6:156:15,world-championship-itt/2019,,45.421
3512,37,18,,FOMINYKH DaniilKazakhstan,28,Kazakhstan,,10,6:516:51,world-championship-itt/2019,,45.042
3513,38,23,,ČERNÝ JosefCzech Republic,26,Czech Republic,,10,6:566:56,world-championship-itt/2019,,44.990
3514,39,50,,MAS LluísSpain,29,Spain,,10,7:027:02,world-championship-itt/2019,,44.927
3515,40,28,,BRÄNDLE MatthiasAustria,29,Austria,,10,7:237:23,world-championship-itt/2019,,44.710
3516,41,17,,DE BOD StefanSouth Africa,22,South Africa,,10,7:267:26,world-championship-itt/2019,,44.679
3517,42,34,,EVTUSHENKO AlexanderRussia,26,Russia,,10,8:158:15,world-championship-itt/2019,,44.182
3518,43,40,,SEPÚLVEDA EduardoArgentina,28,Argentina,,10,8:458:45,world-championship-itt/2019,,43.883
3519,44,52,,FENG Chun KaiTaiwan,30,Taiwan,,10,9:239:23,world-championship-itt/2019,,43.509
3520,45,57,,NAVARDAUSKAS RamūnasLithuania,31,Lithuania,,10,10:3610:36,world-championship-itt/2019,,42.810
3521,46,31,,CULLY Ján AndrejSlovakia,23,Slovakia,,10,10:5510:55,world-championship-itt/2019,,42.632
3522,47,27,,KHALMURATOV MuradjanUzbekistan,37,Uzbekistan,,10,12:1412:14,world-championship-itt/2019,,41.906
3523,48,33,,LAMPAERT YvesBelgium,28,Belgium,,10,13:1613:16,world-championship-itt/2019,,41.353
3524,49,41,,ÁGÚSTSSON Rúnar ÖrnIceland,34,Iceland,,10,14:4514:45,world-championship-itt/2019,,40.585
3525,50,32,,WAIS Ahmad BadreddinSyria,28,Syria,,10,14:4614:46,world-championship-itt/2019,,40.576
3526,51,39,,GROSU Eduard-MichaelRomania,27,Romania,,10,14:5514:55,world-championship-itt/2019,,40.500
3527,52,42,,MIÑO Gustavo AdolfoParaguay,35,Paraguay,,10,15:3115:31,world-championship-itt/2019,,40.199
3528,53,56,,ALKHALIFAH KhaledKuwait,24,Kuwait,,10,15:3315:33,world-championship-itt/2019,,40.182
3529,54,43,,ALALI Saied JaferKuwait,30,Kuwait,,10,15:5215:52,world-championship-itt/2019,,40.025
3530,55,53,,COETZEE DrikusNamibia,26,Namibia,,10,15:5515:55,world-championship-itt/2019,,40.000
3531,56,55,,JASER NazirSyria,30,Syria,,10,24:5824:58,world-championship-itt/2019,,35.980
3532,57,141,,SYMONDS ChristopherGhana,45,Ghana,,10,28:1628:16,world-championship-itt/2019,,34.708
3533,,,,,,,,,,world-championships-u23/2019,,
3534,1,13,,BATTISTELLA SamueleItaly,20,Italy,200,75,3:53:52,world-championships-u23/2019,,
3535,2,1,,BISSEGGER StefanSwitzerland,21,Switzerland,150,55,",,0:00",world-championships-u23/2019,,
3536,3,47,,PIDCOCK ThomasGreat Britain,20,Great Britain,125,40,",,0:00",world-championships-u23/2019,,
3537,4,71,,HIGUITA SergioColombia,22,Colombia,100,32,",,0:00",world-championships-u23/2019,,
3538,5,28,,KRON AndreasDenmark,21,Denmark,85,28,",,0:00",world-championships-u23/2019,,
3539,6,7,,FOSS TobiasNorway,22,Norway,70,24,",,0:00",world-championships-u23/2019,,
3540,7,42,,EENKHOORN PascalNetherlands,22,Netherlands,60,20,0:380:38,world-championships-u23/2019,,
3541,8,24,,BJERG MikkelDenmark,20,Denmark,50,18,",,0:38",world-championships-u23/2019,,
3542,9,30,,BURGAUDEAU MathieuFrance,20,France,40,16,",,0:38",world-championships-u23/2019,,
3543,10,10,,SLEEN TorjusNorway,22,Norway,35,14,",,0:38",world-championships-u23/2019,,
3544,11,18,,DEWULF StanBelgium,21,Belgium,30,12,",,0:38",world-championships-u23/2019,,
3545,12,40,,ZIMMERMANN GeorgGermany,21,Germany,25,10,",,0:38",world-championships-u23/2019,,
3546,13,64,,GENIETS KevinLuxembourg,22,Luxembourg,20,8,",,0:38",world-championships-u23/2019,,
3547,14,93,,GROVES KadenAustralia,20,Australia,15,7,",,0:38",world-championships-u23/2019,,
3548,15,39,,RUTSCH JonasGermany,21,Germany,10,6,0:400:40,world-championships-u23/2019,,
3549,16,26,,HULGAARD MortenDenmark,21,Denmark,5,5,",,0:40",world-championships-u23/2019,,
3550,17,124,,SAJNOK SzymonPoland,22,Poland,5,4,0:420:42,world-championships-u23/2019,,
3551,18,48,,STEWART JakeGreat Britain,19,Great Britain,5,3,0:520:52,world-championships-u23/2019,,
3552,19,23,,VAN WILDER IlanBelgium,19,Belgium,5,2,1:281:28,world-championships-u23/2019,,
3553,20,44,,SCHELLING IdeNetherlands,21,Netherlands,5,1,1:321:32,world-championships-u23/2019,,
3554,21,4,,SCHMID MauroSwitzerland,19,Switzerland,5,,2:012:01,world-championships-u23/2019,,
3555,22,83,,PRONSKIY VadimKazakhstan,21,Kazakhstan,5,,2:552:55,world-championships-u23/2019,,
3556,23,2,,FROIDEVAUX RobinSwitzerland,20,Switzerland,5,,3:023:02,world-championships-u23/2019,,
3557,24,82,,FEDOROV YevgeniyKazakhstan,19,Kazakhstan,5,,",,3:02",world-championships-u23/2019,,
3558,25,59,,FINKŠT TilenSlovenia,22,Slovenia,5,,",,3:02",world-championships-u23/2019,,
3559,26,152,,ZUKOWSKY NickolasCanada,21,Canada,5,,",,3:02",world-championships-u23/2019,,
3560,27,34,,GUGLIELMI SimonFrance,22,France,5,,",,3:02",world-championships-u23/2019,,
3561,28,50,,WRIGHT FredGreat Britain,20,Great Britain,5,,",,3:02",world-championships-u23/2019,,
3562,29,140,,ŠTOČEK MatúšSlovakia,20,Slovakia,5,,",,3:02",world-championships-u23/2019,,
3563,30,74,,CARVALHO AndrePortugal,21,Portugal,5,,",,3:02",world-championships-u23/2019,,
3564,31,102,,VALTER AttilaHungary,21,Hungary,3,,",,3:02",world-championships-u23/2019,,
3565,32,88,,ISHIGAMI MasahiroJapan,21,Japan,3,,",,3:02",world-championships-u23/2019,,
3566,33,121,,ANIOŁKOWSKI StanisławPoland,22,Poland,3,,",,3:02",world-championships-u23/2019,,
3567,34,43,,HOOLE DaanNetherlands,20,Netherlands,3,,",,3:02",world-championships-u23/2019,,
3568,35,101,,PEÁK BarnabásHungary,20,Hungary,3,,",,3:02",world-championships-u23/2019,,
3569,36,3,,JACOBS JohanSwitzerland,22,Switzerland,3,,",,3:02",world-championships-u23/2019,,
3570,37,61,,JARC AljažSlovenia,20,Slovenia,3,,3:063:06,world-championships-u23/2019,,
3571,38,92,,OTRUBA JakubCzech Republic,21,Czech Republic,3,,3:073:07,world-championships-u23/2019,,
3572,39,46,,BALFOUR StuartGreat Britain,22,Great Britain,3,,",,3:07",world-championships-u23/2019,,
3573,40,62,,JERMAN ŽigaSlovenia,21,Slovenia,3,,",,3:07",world-championships-u23/2019,,
3574,41,120,,VERMAERKE KevinUnited States,18,United States,,,3:123:12,world-championships-u23/2019,,
3575,42,19,,PHILIPSEN JasperBelgium,21,Belgium,,,5:085:08,world-championships-u23/2019,,
3576,43,6,,ANDERSEN IdarNorway,20,Norway,,,5:115:11,world-championships-u23/2019,,
3577,44,38,,HEINSCHKE LeonGermany,19,Germany,,,",,5:11",world-championships-u23/2019,,
3578,45,5,,SUTER JoelSwitzerland,20,Switzerland,,,5:215:21,world-championships-u23/2019,,
3579,46,80,,WILDAUER MarkusAustria,21,Austria,,,7:447:44,world-championships-u23/2019,,
3580,47,36,,HALLER PatrickGermany,22,Germany,,,7:467:46,world-championships-u23/2019,,
3581,48,14,,COVI AlessandroItaly,20,Italy,,,8:278:27,world-championships-u23/2019,,
3582,49,81,,BRUSSENSKIY GlebKazakhstan,19,Kazakhstan,,,10:0810:08,world-championships-u23/2019,,
3583,50,111,,HEALY BenIreland,19,Ireland,,,10:3410:34,world-championships-u23/2019,,
3584,51,37,,HEIDEMANN MiguelGermany,21,Germany,,,",,10:34",world-championships-u23/2019,,
3585,52,123,,MACIEJUK FilipPoland,20,Poland,,,",,10:34",world-championships-u23/2019,,
3586,53,96,,SWEENY HarryAustralia,21,Australia,,,10:3910:39,world-championships-u23/2019,,
3587,54,86,,PAJUR MarkusEstonia,19,Estonia,,,12:1112:11,world-championships-u23/2019,,
3588,55,45,,VAN DEN BERG MarijnNetherlands,20,Netherlands,,,12:4212:42,world-championships-u23/2019,,
3589,56,68,,WIRTGEN LucLuxembourg,21,Luxembourg,,,",,12:42",world-championships-u23/2019,,
3590,57,76,,SALGUEIRO CarlosPortugal,20,Portugal,,,",,12:42",world-championships-u23/2019,,
3591,58,69,,CALLE Juan FernandoColombia,20,Colombia,,,",,12:42",world-championships-u23/2019,,
3592,59,20,,REYNDERS JensBelgium,21,Belgium,,,",,12:42",world-championships-u23/2019,,
3593,60,78,,GAMPER PatrickAustria,22,Austria,,,",,12:42",world-championships-u23/2019,,
3594,61,90,,BÁRTA TomášCzech Republic,20,Czech Republic,,,",,12:42",world-championships-u23/2019,,
3595,62,27,,NORSGAARD MathiasDenmark,22,Denmark,,,",,12:42",world-championships-u23/2019,,
3596,63,84,,KISKONEN SiimEstonia,22,Estonia,,,",,12:42",world-championships-u23/2019,,
3597,64,72,,MOLANO Julian DavidColombia,22,Colombia,,,",,12:42",world-championships-u23/2019,,
3598,65,52,,ELOSEGUI IñigoSpain,21,Spain,,,",,12:42",world-championships-u23/2019,,
3599,66,112,,FATKULLIN ValeriiRussia,21,Russia,,,",,12:42",world-championships-u23/2019,,
3600,67,131,,LAŠINIS VenantasLithuania,22,Lithuania,,,",,12:42",world-championships-u23/2019,,
3601,68,79,,KOLB StefanAustria,22,Austria,,,",,12:42",world-championships-u23/2019,,
3602,69,63,,PRIMOŽIČ JakaSlovenia,20,Slovenia,,,",,12:42",world-championships-u23/2019,,
3603,70,16,,FERRI GregorioItaly,22,Italy,,,",,12:42",world-championships-u23/2019,,
3604,71,49,,WALLS MatthewGreat Britain,21,Great Britain,,,",,12:42",world-championships-u23/2019,,
3605,72,122,,KRAWCZYK SzymonPoland,21,Poland,,,",,12:42",world-championships-u23/2019,,
3606,73,57,,MULUBRHAN HenokEritrea,19,Eritrea,,,",,12:42",world-championships-u23/2019,,
3607,74,100,,KARL Ádám KristófHungary,20,Hungary,,,",,12:42",world-championships-u23/2019,,
3608,75,125,,SOWINSKI ArturPoland,22,Poland,,,",,12:42",world-championships-u23/2019,,
3609,76,73,,ALMEIDA JoãoPortugal,21,Portugal,,,",,12:42",world-championships-u23/2019,,
3610,77,149,,BURTNIK EvanCanada,22,Canada,,,",,12:42",world-championships-u23/2019,,
3611,78,12,,ALEOTTI GiovanniItaly,20,Italy,,,",,12:42",world-championships-u23/2019,,
3612,79,127,,BAZÁN Oscar NehuénArgentina,20,Argentina,,,",,12:42",world-championships-u23/2019,,
3613,80,31,,DELACROIX ThéoFrance,20,France,,,",,12:42",world-championships-u23/2019,,
3614,81,51,,ADRIÀ RogerSpain,21,Spain,,,",,12:42",world-championships-u23/2019,,
3615,82,114,,KUGAEVSKI GlebRussia,20,Russia,,,",,12:42",world-championships-u23/2019,,
