,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
3524,89,114,,MENTEN MilanSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,2:022:02,brussels-cycling-classic/2020,,
3525,90,87,,VERGAERDE OttoAlpecin-Fenix,26,Alpecin-Fenix,,,2:132:13,brussels-cycling-classic/2020,,
3526,91,16,,STEIMLE JannikDeceuninck - Quick Step,24,Deceuninck - Quick Step,,,2:402:40,brussels-cycling-classic/2020,,
3527,92,146,,KRON AndreasRiwal Securitas Cycling Team,22,Riwal Securitas Cycling Team,,,",,2:40",brussels-cycling-classic/2020,,
3528,93,27,,SELIG RüdigerBORA - hansgrohe,31,BORA - hansgrohe,,,3:163:16,brussels-cycling-classic/2020,,
3529,94,26,,SCHWARZMANN MichaelBORA - hansgrohe,29,BORA - hansgrohe,,,",,3:16",brussels-cycling-classic/2020,,
3530,95,101,,VLIEGEN LoïcCircus - Wanty Gobert,26,Circus - Wanty Gobert,,,3:273:27,brussels-cycling-classic/2020,,
3531,96,91,,DE BIE SeanBingoal - Wallonie Bruxelles,28,Bingoal - Wallonie Bruxelles,,,",,3:27",brussels-cycling-classic/2020,,
3532,97,15,,SERRY PieterDeceuninck - Quick Step,31,Deceuninck - Quick Step,,,3:303:30,brussels-cycling-classic/2020,,
3533,98,63,,SÜTTERLIN JashaTeam Sunweb,27,Team Sunweb,,,4:074:07,brussels-cycling-classic/2020,,
3534,99,77,,OLIVEIRA RuiUAE Team Emirates,23,UAE Team Emirates,,,",,4:07",brussels-cycling-classic/2020,,
3535,100,193,,JOSEPH ThomasTarteletto - Isorex,23,Tarteletto - Isorex,,,4:414:41,brussels-cycling-classic/2020,,
3536,101,95,,ROBEET LudovicBingoal - Wallonie Bruxelles,26,Bingoal - Wallonie Bruxelles,,,4:454:45,brussels-cycling-classic/2020,,
3537,102,96,,WIRTGEN LucBingoal - Wallonie Bruxelles,22,Bingoal - Wallonie Bruxelles,,,5:365:36,brussels-cycling-classic/2020,,
3538,103,194,,VAN DEN BRANDE JulienTarteletto - Isorex,25,Tarteletto - Isorex,,,",,5:36",brussels-cycling-classic/2020,,
3539,104,117,,WILLEMS ThimoSport Vlaanderen - Baloise,24,Sport Vlaanderen - Baloise,,,6:196:19,brussels-cycling-classic/2020,,
3540,105,177,,BEVILACQUA MattiaVini Zabù - KTM,22,Vini Zabù - KTM,,,",,6:19",brussels-cycling-classic/2020,,
3541,106,196,,VANTOMME MaximeTarteletto - Isorex,34,Tarteletto - Isorex,,,",,6:19",brussels-cycling-classic/2020,,
3542,107,61,,ARENSMAN ThymenTeam Sunweb,20,Team Sunweb,,,6:216:21,brussels-cycling-classic/2020,,
3543,108,82,,DE BONDT DriesAlpecin-Fenix,29,Alpecin-Fenix,,,",,6:21",brussels-cycling-classic/2020,,
3544,109,191,,DE BOCK StijnTarteletto - Isorex,26,Tarteletto - Isorex,,,",,6:21",brussels-cycling-classic/2020,,
3545,110,153,,RIOU AlanTeam Arkéa Samsic,23,Team Arkéa Samsic,,,",,6:21",brussels-cycling-classic/2020,,
3546,111,42,,CLAEYS DimitriCofidis,33,Cofidis,,,",,6:21",brussels-cycling-classic/2020,,
3547,112,127,,SMIT WillieBurgos-BH,27,Burgos-BH,,,9:309:30,brussels-cycling-classic/2020,,
3548,DNF,36,,VANDENBERGH StijnAG2R La Mondiale,36,AG2R La Mondiale,,,-,brussels-cycling-classic/2020,,
3549,DNF,124,,CANTÓN IsaacBurgos-BH,24,Burgos-BH,,,-,brussels-cycling-classic/2020,,
3550,DNF,125,,GIBSON MatthewBurgos-BH,23,Burgos-BH,,,-,brussels-cycling-classic/2020,,
3551,DNF,164,,MENANT ThéoTeam Total Direct Energie,22,Team Total Direct Energie,,,-,brussels-cycling-classic/2020,,
3552,DNF,161,,BONIFAZIO LeonardoTeam Total Direct Energie,29,Team Total Direct Energie,,,-,brussels-cycling-classic/2020,,
3553,DNF,162,,HIVERT JonathanTeam Total Direct Energie,35,Team Total Direct Energie,,,-,brussels-cycling-classic/2020,,
3554,DNF,176,,VAN EMPEL EtienneVini Zabù - KTM,26,Vini Zabù - KTM,,,-,brussels-cycling-classic/2020,,
3555,DNF,171,,BARTOLOZZI AndreaVini Zabù - KTM,21,Vini Zabù - KTM,,,-,brussels-cycling-classic/2020,,
3556,DNF,172,,BEVILACQUA SimoneVini Zabù - KTM,23,Vini Zabù - KTM,,,-,brussels-cycling-classic/2020,,
3557,DNF,175,,DE BONIS MatteoVini Zabù - KTM,24,Vini Zabù - KTM,,,-,brussels-cycling-classic/2020,,
3558,DNF,56,,VINCENT LéoGroupama - FDJ,24,Groupama - FDJ,,,-,brussels-cycling-classic/2020,,
3559,DNF,73,,BOHLI TomUAE Team Emirates,26,UAE Team Emirates,,,-,brussels-cycling-classic/2020,,
3560,DNF,65,,SALMON MartinTeam Sunweb,22,Team Sunweb,,,-,brussels-cycling-classic/2020,,
3561,DNF,24,,LAAS MartinBORA - hansgrohe,26,BORA - hansgrohe,,,-,brussels-cycling-classic/2020,,
3562,DNF,22,,BAŠKA ErikBORA - hansgrohe,26,BORA - hansgrohe,,,-,brussels-cycling-classic/2020,,
3563,DNF,93,,SUTER JoelBingoal - Wallonie Bruxelles,21,Bingoal - Wallonie Bruxelles,,,-,brussels-cycling-classic/2020,,
3564,DNF,135,,DE ROSSI LucasNIPPO DELKO One Provence,25,NIPPO DELKO One Provence,,,-,brussels-cycling-classic/2020,,
3565,DNF,136,,RAJOVIĆ DušanNIPPO DELKO One Provence,22,NIPPO DELKO One Provence,,,-,brussels-cycling-classic/2020,,
3566,DNF,183,,DESALE NahomBEAT Cycling Club,27,BEAT Cycling Club,,,-,brussels-cycling-classic/2020,,
3567,DNF,185,,SEYE GuillaumeBEAT Cycling Club,23,BEAT Cycling Club,,,-,brussels-cycling-classic/2020,,
3568,DNS,134,,GROSU Eduard-MichaelNIPPO DELKO One Provence,27,NIPPO DELKO One Provence,,,-,brussels-cycling-classic/2020,,
3569,DNS,132,,ŠIŠKEVIČIUS EvaldasNIPPO DELKO One Provence,31,NIPPO DELKO One Provence,,,-,brussels-cycling-classic/2020,,
3570,,,,,,,,,,gp-citta-di-peccioli/2020,,
3571,1,31,,SMITH DionMitchelton-Scott,27,Mitchelton-Scott,200,125,4:58:58,gp-citta-di-peccioli/2020,,
3572,2,116,,PASQUALON AndreaCircus - Wanty Gobert,32,Circus - Wanty Gobert,150,85,",,0:00",gp-citta-di-peccioli/2020,,
3573,3,77,,RIABUSHENKO AlexandrUAE Team Emirates,24,UAE Team Emirates,125,60,",,0:00",gp-citta-di-peccioli/2020,,
3574,4,203,,MOSCA JacopoItaly,27,Italy,100,50,",,0:00",gp-citta-di-peccioli/2020,,
3575,5,16,,WÜRTZ SCHMIDT MadsIsrael Start-Up Nation,26,Israel Start-Up Nation,85,45,",,0:00",gp-citta-di-peccioli/2020,,
3576,6,202,,CONCI NicolaItaly,23,Italy,70,40,",,0:00",gp-citta-di-peccioli/2020,,
3577,7,3,,BATTAGLIN EnricoBahrain - McLaren,30,Bahrain - McLaren,60,35,",,0:00",gp-citta-di-peccioli/2020,,
3578,8,72,,COVI AlessandroUAE Team Emirates,21,UAE Team Emirates,50,30,",,0:00",gp-citta-di-peccioli/2020,,
3579,9,63,,HAYTER EthanINEOS Grenadiers,21,INEOS Grenadiers,40,26,",,0:00",gp-citta-di-peccioli/2020,,
3580,10,56,,BARBERO CarlosNTT Pro Cycling,29,NTT Pro Cycling,35,22,",,0:00",gp-citta-di-peccioli/2020,,
3581,11,22,,DEWULF StanLotto Soudal,22,Lotto Soudal,30,20,",,0:00",gp-citta-di-peccioli/2020,,
3582,12,51,,BATTISTELLA SamueleNTT Pro Cycling,21,NTT Pro Cycling,25,18,",,0:00",gp-citta-di-peccioli/2020,,
3583,13,206,,TIZZA MarcoItaly,28,Italy,20,16,",,0:00",gp-citta-di-peccioli/2020,,
3584,14,84,,CHIRICO LucaAndroni Giocattoli - Sidermec,28,Androni Giocattoli - Sidermec,15,14,",,0:00",gp-citta-di-peccioli/2020,,
3585,15,85,,GABBURO DavideAndroni Giocattoli - Sidermec,27,Androni Giocattoli - Sidermec,10,12,",,0:00",gp-citta-di-peccioli/2020,,
3586,16,162,,CANOLA MarcoGazprom - RusVelo,31,Gazprom - RusVelo,5,10,",,0:00",gp-citta-di-peccioli/2020,,
3587,17,113,,EIKING Odd ChristianCircus - Wanty Gobert,25,Circus - Wanty Gobert,5,9,",,0:00",gp-citta-di-peccioli/2020,,
3588,18,156,,VISCONTI GiovanniVini Zabù - KTM,37,Vini Zabù - KTM,5,8,",,0:00",gp-citta-di-peccioli/2020,,
3589,19,141,,BOUHANNI NacerTeam Arkéa Samsic,30,Team Arkéa Samsic,5,7,",,0:00",gp-citta-di-peccioli/2020,,
3590,20,24,,HOLMES MatthewLotto Soudal,26,Lotto Soudal,5,6,0:070:07,gp-citta-di-peccioli/2020,,
3591,21,131,,FINETTO MauroNIPPO DELKO One Provence,35,NIPPO DELKO One Provence,5,5,0:090:09,gp-citta-di-peccioli/2020,,
3592,22,53,,GHEBREIGZABHIER AmanuelNTT Pro Cycling,26,NTT Pro Cycling,5,4,",,0:09",gp-citta-di-peccioli/2020,,
3593,23,81,,BAIS MattiaAndroni Giocattoli - Sidermec,23,Androni Giocattoli - Sidermec,5,3,",,0:09",gp-citta-di-peccioli/2020,,
3594,24,126,,ANGULO AntonioEuskaltel - Euskadi,28,Euskaltel - Euskadi,5,2,",,0:09",gp-citta-di-peccioli/2020,,
3595,25,124,,AZURMENDI IbaiEuskaltel - Euskadi,24,Euskaltel - Euskadi,5,1,",,0:09",gp-citta-di-peccioli/2020,,
3596,26,172,,ATAPUMA DarwinColombia Tierra de Atletas - GW Bicicletas,32,Colombia Tierra de Atletas - GW Bicicletas,5,,",,0:09",gp-citta-di-peccioli/2020,,
3597,27,154,,ROTA LorenzoVini Zabù - KTM,25,Vini Zabù - KTM,5,,",,0:09",gp-citta-di-peccioli/2020,,
3598,28,192,,DI SANTE AntonioSangemini Trevigiani Mg.k Vis,26,Sangemini Trevigiani Mg.k Vis,5,,",,0:09",gp-citta-di-peccioli/2020,,
3599,29,15,,PICCOLI JamesIsrael Start-Up Nation,29,Israel Start-Up Nation,5,,",,0:09",gp-citta-di-peccioli/2020,,
3600,30,177,,SOTO Nelson AndrésColombia Tierra de Atletas - GW Bicicletas,26,Colombia Tierra de Atletas - GW Bicicletas,5,,",,0:09",gp-citta-di-peccioli/2020,,
3601,31,137,,CARR SimonNIPPO DELKO One Provence,22,NIPPO DELKO One Provence,3,,",,0:09",gp-citta-di-peccioli/2020,,
3602,32,5,,INKELAAR KevinBahrain - McLaren,23,Bahrain - McLaren,3,,",,0:09",gp-citta-di-peccioli/2020,,
3603,33,41,,ARCAS JorgeMovistar Team,28,Movistar Team,3,,",,0:09",gp-citta-di-peccioli/2020,,
3604,34,55,,MÄDER GinoNTT Pro Cycling,23,NTT Pro Cycling,3,,",,0:09",gp-citta-di-peccioli/2020,,
3605,35,61,,MOSCON GianniINEOS Grenadiers,26,INEOS Grenadiers,3,,0:170:17,gp-citta-di-peccioli/2020,,
3606,36,97,,ZANA FilippoBardiani-CSF-Faizanè,21,Bardiani-CSF-Faizanè,3,,0:190:19,gp-citta-di-peccioli/2020,,
3607,37,183,,MARTINELLI IvanD'Amico - UM Tools,30,D'Amico - UM Tools,3,,",,0:19",gp-citta-di-peccioli/2020,,
3608,38,87,,RAVANELLI SimoneAndroni Giocattoli - Sidermec,25,Androni Giocattoli - Sidermec,3,,",,0:19",gp-citta-di-peccioli/2020,,
3609,39,105,,RODRÍGUEZ CristiánCaja Rural - Seguros RGA,25,Caja Rural - Seguros RGA,3,,",,0:19",gp-citta-di-peccioli/2020,,
3610,40,82,,PELLAUD SimonAndroni Giocattoli - Sidermec,27,Androni Giocattoli - Sidermec,3,,",,0:19",gp-citta-di-peccioli/2020,,
3611,41,11,,BADILATTI MatteoIsrael Start-Up Nation,28,Israel Start-Up Nation,,,",,0:19",gp-citta-di-peccioli/2020,,
3612,42,12,,GOLDSTEIN OmerIsrael Start-Up Nation,24,Israel Start-Up Nation,,,",,0:19",gp-citta-di-peccioli/2020,,
3613,43,133,,GIRMAY BiniamNIPPO DELKO One Provence,20,NIPPO DELKO One Provence,,,",,0:19",gp-citta-di-peccioli/2020,,
3614,44,135,,HAILEMICHAEL Mulu KinfeNIPPO DELKO One Provence,21,NIPPO DELKO One Provence,,,0:250:25,gp-citta-di-peccioli/2020,,
3615,45,167,,VELASCO SimoneGazprom - RusVelo,24,Gazprom - RusVelo,,,",,0:25",gp-citta-di-peccioli/2020,,
3616,46,96,,ROMANO FrancescoBardiani-CSF-Faizanè,23,Bardiani-CSF-Faizanè,,,",,0:25",gp-citta-di-peccioli/2020,,
3617,47,57,,BROWN ConnorNTT Pro Cycling,22,NTT Pro Cycling,,,",,0:25",gp-citta-di-peccioli/2020,,
3618,48,205,,TIBERI AntonioItaly,19,Italy,,,",,0:25",gp-citta-di-peccioli/2020,,
3619,49,83,,RESTREPO JhonatanAndroni Giocattoli - Sidermec,25,Androni Giocattoli - Sidermec,,,0:290:29,gp-citta-di-peccioli/2020,,
3620,50,196,,ZEA Luis DanielSangemini Trevigiani Mg.k Vis,21,Sangemini Trevigiani Mg.k Vis,,,",,0:29",gp-citta-di-peccioli/2020,,
3621,51,36,,ALBASINI MichaelMitchelton-Scott,39,Mitchelton-Scott,,,",,0:29",gp-citta-di-peccioli/2020,,
3622,52,92,,COVILI LucaBardiani-CSF-Faizanè,23,Bardiani-CSF-Faizanè,,,",,0:29",gp-citta-di-peccioli/2020,,
3623,53,161,,CHERNETSKI SergeiGazprom - RusVelo,30,Gazprom - RusVelo,,,0:370:37,gp-citta-di-peccioli/2020,,
3624,54,86,,CEPEDA Jefferson AlexanderAndroni Giocattoli - Sidermec,22,Androni Giocattoli - Sidermec,,,0:410:41,gp-citta-di-peccioli/2020,,
3625,55,32,,STANNARD RobertMitchelton-Scott,22,Mitchelton-Scott,,,",,0:41",gp-citta-di-peccioli/2020,,
3626,56,115,,LAMMERTINK MauritsCircus - Wanty Gobert,30,Circus - Wanty Gobert,,,0:470:47,gp-citta-di-peccioli/2020,,
3627,57,13,,HOLLENSTEIN RetoIsrael Start-Up Nation,35,Israel Start-Up Nation,,,",,0:47",gp-citta-di-peccioli/2020,,
3628,58,117,,PETILLI SimoneCircus - Wanty Gobert,27,Circus - Wanty Gobert,,,",,0:47",gp-citta-di-peccioli/2020,,
3629,59,144,,DELAPLACE AnthonyTeam Arkéa Samsic,31,Team Arkéa Samsic,,,0:550:55,gp-citta-di-peccioli/2020,,
3630,60,136,,DE ROSSI LucasNIPPO DELKO One Provence,25,NIPPO DELKO One Provence,,,",,0:55",gp-citta-di-peccioli/2020,,
3631,61,43,,HOLLMANN JuriMovistar Team,21,Movistar Team,,,1:031:03,gp-citta-di-peccioli/2020,,
3632,62,33,,GRMAY TsgabuMitchelton-Scott,29,Mitchelton-Scott,,,1:101:10,gp-citta-di-peccioli/2020,,
3633,63,95,,MAZZUCCO FabioBardiani-CSF-Faizanè,21,Bardiani-CSF-Faizanè,,,1:191:19,gp-citta-di-peccioli/2020,,
3634,64,165,,ROVNY IvanGazprom - RusVelo,32,Gazprom - RusVelo,,,1:301:30,gp-citta-di-peccioli/2020,,
3635,65,35,,SCOTSON CallumMitchelton-Scott,24,Mitchelton-Scott,,,1:461:46,gp-citta-di-peccioli/2020,,
3636,66,123,,MARTÍN GotzonEuskaltel - Euskadi,24,Euskaltel - Euskadi,,,1:561:56,gp-citta-di-peccioli/2020,,
3637,67,46,,PEDRERO AntonioMovistar Team,28,Movistar Team,,,2:022:02,gp-citta-di-peccioli/2020,,
3638,68,2,,ARASHIRO YukiyaBahrain - McLaren,35,Bahrain - McLaren,,,2:092:09,gp-citta-di-peccioli/2020,,
3639,69,125,,BOU JoanEuskaltel - Euskadi,23,Euskaltel - Euskadi,,,",,2:09",gp-citta-di-peccioli/2020,,
3640,70,34,,SCHULTZ NickMitchelton-Scott,26,Mitchelton-Scott,,,2:162:16,gp-citta-di-peccioli/2020,,
3641,71,185,,NESI NicolasD'Amico - UM Tools,23,D'Amico - UM Tools,,,2:522:52,gp-citta-di-peccioli/2020,,
3642,72,194,,MARINOZZI AlessandroSangemini Trevigiani Mg.k Vis,21,Sangemini Trevigiani Mg.k Vis,,,3:073:07,gp-citta-di-peccioli/2020,,
3643,73,134,,DÍAZ José ManuelNIPPO DELKO One Provence,25,NIPPO DELKO One Provence,,,",,3:07",gp-citta-di-peccioli/2020,,
3644,74,191,,SALVIETTI NiccolòSangemini Trevigiani Mg.k Vis,26,Sangemini Trevigiani Mg.k Vis,,,",,3:07",gp-citta-di-peccioli/2020,,
3645,75,186,,RAGGIO LucaD'Amico - UM Tools,25,D'Amico - UM Tools,,,",,3:07",gp-citta-di-peccioli/2020,,
3646,76,204,,MURGANO MarcoItaly,22,Italy,,,",,3:07",gp-citta-di-peccioli/2020,,
3647,77,106,,GARCÍA PIERNA CarlosCaja Rural - Seguros RGA,21,Caja Rural - Seguros RGA,,,",,3:07",gp-citta-di-peccioli/2020,,
3648,78,143,,NOPPE ChristopheTeam Arkéa Samsic,25,Team Arkéa Samsic,,,3:203:20,gp-citta-di-peccioli/2020,,
3649,79,27,,VERMEERSCH FlorianLotto Soudal,21,Lotto Soudal,,,4:524:52,gp-citta-di-peccioli/2020,,
3650,80,47,,ROELANDTS JürgenMovistar Team,35,Movistar Team,,,5:425:42,gp-citta-di-peccioli/2020,,
3651,81,45,,MORA SebastiánMovistar Team,32,Movistar Team,,,",,5:42",gp-citta-di-peccioli/2020,,
3652,82,174,,MENDOZA Omar AlbertoColombia Tierra de Atletas - GW Bicicletas,30,Colombia Tierra de Atletas - GW Bicicletas,,,",,5:42",gp-citta-di-peccioli/2020,,
3653,83,176,,QUIROZ Óscar AdalbertoColombia Tierra de Atletas - GW Bicicletas,26,Colombia Tierra de Atletas - GW Bicicletas,,,",,5:42",gp-citta-di-peccioli/2020,,
3654,84,75,,MUÑOZ Cristian CamiloUAE Team Emirates,24,UAE Team Emirates,,,",,5:42",gp-citta-di-peccioli/2020,,
3655,85,42,,ELOSEGUI IñigoMovistar Team,22,Movistar Team,,,",,5:42",gp-citta-di-peccioli/2020,,
3656,86,101,,AULAR OrluisCaja Rural - Seguros RGA,23,Caja Rural - Seguros RGA,,,",,5:42",gp-citta-di-peccioli/2020,,
3657,87,17,,SUTHERLAND RoryIsrael Start-Up Nation,38,Israel Start-Up Nation,,,",,5:42",gp-citta-di-peccioli/2020,,
3658,88,14,,MCCABE TravisIsrael Start-Up Nation,31,Israel Start-Up Nation,,,",,5:42",gp-citta-di-peccioli/2020,,
3659,89,7,,PIBERNIK LukaBahrain - McLaren,26,Bahrain - McLaren,,,",,5:42",gp-citta-di-peccioli/2020,,
3660,90,66,,RODRÍGUEZ CarlosINEOS Grenadiers,19,INEOS Grenadiers,,,",,5:42",gp-citta-di-peccioli/2020,,
3661,91,207,,CARBONI MatteoItaly,21,Italy,,,",,5:42",gp-citta-di-peccioli/2020,,
3662,92,26,,OLDANI StefanoLotto Soudal,22,Lotto Soudal,,,",,5:42",gp-citta-di-peccioli/2020,,
3663,93,122,,ITURRIA MikelEuskaltel - Euskadi,28,Euskaltel - Euskadi,,,",,5:42",gp-citta-di-peccioli/2020,,
3664,94,121,,BIZKARRA MikelEuskaltel - Euskadi,31,Euskaltel - Euskadi,,,",,5:42",gp-citta-di-peccioli/2020,,
3665,95,6,,NOVAK DomenBahrain - McLaren,25,Bahrain - McLaren,,,",,5:42",gp-citta-di-peccioli/2020,,
3666,96,157,,ZARDINI EdoardoVini Zabù - KTM,30,Vini Zabù - KTM,,,",,5:42",gp-citta-di-peccioli/2020,,
3667,DNF,147,,DECLERCQ BenjaminTeam Arkéa Samsic,26,Team Arkéa Samsic,,,-,gp-citta-di-peccioli/2020,,
3668,DNF,142,,MCLAY DanielTeam Arkéa Samsic,28,Team Arkéa Samsic,,,-,gp-citta-di-peccioli/2020,,
3669,DNF,145,,LOUVEL MatisTeam Arkéa Samsic,21,Team Arkéa Samsic,,,-,gp-citta-di-peccioli/2020,,
3670,DNF,146,,GRONDIN DonavanTeam Arkéa Samsic,19,Team Arkéa Samsic,,,-,gp-citta-di-peccioli/2020,,
3671,DNF,107,,ETXEBERRIA JosuCaja Rural - Seguros RGA,20,Caja Rural - Seguros RGA,,,-,gp-citta-di-peccioli/2020,,
3672,DNF,103,,OSORIO AlejandroCaja Rural - Seguros RGA,22,Caja Rural - Seguros RGA,,,-,gp-citta-di-peccioli/2020,,
3673,DNF,104,,URBANO CarmeloCaja Rural - Seguros RGA,23,Caja Rural - Seguros RGA,,,-,gp-citta-di-peccioli/2020,,
3674,DNF,155,,STOJNIĆ VeljkoVini Zabù - KTM,21,Vini Zabù - KTM,,,-,gp-citta-di-peccioli/2020,,
3675,DNF,151,,BONGIORNO Francesco ManuelVini Zabù - KTM,30,Vini Zabù - KTM,,,-,gp-citta-di-peccioli/2020,,
3676,DNF,152,,FRAPPORTI MarcoVini Zabù - KTM,35,Vini Zabù - KTM,,,-,gp-citta-di-peccioli/2020,,
3677,DNF,153,,MITRI JamesVini Zabù - KTM,21,Vini Zabù - KTM,,,-,gp-citta-di-peccioli/2020,,
3678,DNF,37,,KONYCHEV AlexanderMitchelton-Scott,22,Mitchelton-Scott,,,-,gp-citta-di-peccioli/2020,,
3679,DNF,71,,ARDILA Andrés CamiloUAE Team Emirates,21,UAE Team Emirates,,,-,gp-citta-di-peccioli/2020,,
3680,DNF,73,,BJERG MikkelUAE Team Emirates,21,UAE Team Emirates,,,-,gp-citta-di-peccioli/2020,,
3681,DNF,74,,MOLANO Juan SebastiánUAE Team Emirates,25,UAE Team Emirates,,,-,gp-citta-di-peccioli/2020,,
3682,DNF,76,,RAVASI EdwardUAE Team Emirates,26,UAE Team Emirates,,,-,gp-citta-di-peccioli/2020,,
3683,DNF,52,,DLAMINI NicNTT Pro Cycling,25,NTT Pro Cycling,,,-,gp-citta-di-peccioli/2020,,
3684,DNF,54,,IRIBE ShotaroNTT Pro Cycling,31,NTT Pro Cycling,,,-,gp-citta-di-peccioli/2020,,
3685,DNF,62,,BASSO LeonardoINEOS Grenadiers,26,INEOS Grenadiers,,,-,gp-citta-di-peccioli/2020,,
3686,DNF,64,,KNEES ChristianINEOS Grenadiers,39,INEOS Grenadiers,,,-,gp-citta-di-peccioli/2020,,
3687,DNF,65,,HENAO SebastiánINEOS Grenadiers,27,INEOS Grenadiers,,,-,gp-citta-di-peccioli/2020,,
3688,DNF,67,,GOŁAŚ MichałINEOS Grenadiers,36,INEOS Grenadiers,,,-,gp-citta-di-peccioli/2020,,
3689,DNF,111,,DOUBEY FabienCircus - Wanty Gobert,26,Circus - Wanty Gobert,,,-,gp-citta-di-peccioli/2020,,
3690,DNF,112,,DUPONT TimothyCircus - Wanty Gobert,32,Circus - Wanty Gobert,,,-,gp-citta-di-peccioli/2020,,
3691,DNF,114,,VAN MELSEN KévinCircus - Wanty Gobert,33,Circus - Wanty Gobert,,,-,gp-citta-di-peccioli/2020,,
3692,DNF,163,,CIMA DamianoGazprom - RusVelo,27,Gazprom - RusVelo,,,-,gp-citta-di-peccioli/2020,,
3693,DNF,164,,KUZMIN AntonGazprom - RusVelo,23,Gazprom - RusVelo,,,-,gp-citta-di-peccioli/2020,,
3694,DNF,166,,KULIKOV VladislavGazprom - RusVelo,24,Gazprom - RusVelo,,,-,gp-citta-di-peccioli/2020,,
3695,DNF,44,,NORSGAARD MathiasMovistar Team,23,Movistar Team,,,-,gp-citta-di-peccioli/2020,,
3696,DNF,21,,GOOSSENS KobeLotto Soudal,24,Lotto Soudal,,,-,gp-citta-di-peccioli/2020,,
3697,DNF,23,,HANSEN AdamLotto Soudal,39,Lotto Soudal,,,-,gp-citta-di-peccioli/2020,,
3698,DNF,25,,MAES NikolasLotto Soudal,34,Lotto Soudal,,,-,gp-citta-di-peccioli/2020,,
3699,DNF,182,,GHIGINO ValterD'Amico - UM Tools,20,D'Amico - UM Tools,,,-,gp-citta-di-peccioli/2020,,
3700,DNF,187,,RINALDI NicholasD'Amico - UM Tools,23,D'Amico - UM Tools,,,-,gp-citta-di-peccioli/2020,,
3701,DNF,181,,AMADIO EmanueleD'Amico - UM Tools,21,D'Amico - UM Tools,,,-,gp-citta-di-peccioli/2020,,
3702,DNF,197,,SOWINSKI ArturSangemini Trevigiani Mg.k Vis,23,Sangemini Trevigiani Mg.k Vis,,,-,gp-citta-di-peccioli/2020,,
3703,DNF,193,,CIUCCARELLI RiccardoSangemini Trevigiani Mg.k Vis,20,Sangemini Trevigiani Mg.k Vis,,,-,gp-citta-di-peccioli/2020,,
3704,DNF,195,,RADICE RaffaeleSangemini Trevigiani Mg.k Vis,24,Sangemini Trevigiani Mg.k Vis,,,-,gp-citta-di-peccioli/2020,,
3705,DNF,201,,BARONI AlessandroItaly,19,Italy,,,-,gp-citta-di-peccioli/2020,,
3706,DNF,91,,CARBONI GiovanniBardiani-CSF-Faizanè,25,Bardiani-CSF-Faizanè,,,-,gp-citta-di-peccioli/2020,,
3707,DNF,93,,FIORELLI FilippoBardiani-CSF-Faizanè,25,Bardiani-CSF-Faizanè,,,-,gp-citta-di-peccioli/2020,,
3708,DNF,8,,WILLIAMS StephenBahrain - McLaren,24,Bahrain - McLaren,,,-,gp-citta-di-peccioli/2020,,
3709,DNF,4,,FENG Chun KaiBahrain - McLaren,31,Bahrain - McLaren,,,-,gp-citta-di-peccioli/2020,,
3710,DNF,132,,FERNÁNDEZ DelioNIPPO DELKO One Provence,34,NIPPO DELKO One Provence,,,-,gp-citta-di-peccioli/2020,,
3711,DNF,171,,CAMARGO Diego AndrésColombia Tierra de Atletas - GW Bicicletas,22,Colombia Tierra de Atletas - GW Bicicletas,,,-,gp-citta-di-peccioli/2020,,
3712,DNF,173,,HERNÁNDEZ BrayanColombia Tierra de Atletas - GW Bicicletas,23,Colombia Tierra de Atletas - GW Bicicletas,,,-,gp-citta-di-peccioli/2020,,
3713,DNF,175,,MUÑOZ William DavidColombia Tierra de Atletas - GW Bicicletas,26,Colombia Tierra de Atletas - GW Bicicletas,,,-,gp-citta-di-peccioli/2020,,
3714,DNS,127,,ARANBURU JokinEuskaltel - Euskadi,23,Euskaltel - Euskadi,,,-,gp-citta-di-peccioli/2020,,
3715,,,,,,,,,,brabantse-pijl/2020,,
3716,1,11,,ALAPHILIPPE JulianDeceuninck - Quick Step,28,Deceuninck - Quick Step,200,125,4:36:52,brabantse-pijl/2020,,
3717,2,1,,VAN DER POEL MathieuAlpecin-Fenix,25,Alpecin-Fenix,150,85,",,0:00",brabantse-pijl/2020,,
3718,3,34,,COSNEFROY BenoîtAG2R La Mondiale,24,AG2R La Mondiale,125,60,",,0:00",brabantse-pijl/2020,,
3719,4,52,,COLBRELLI SonnyBahrain - McLaren,30,Bahrain - McLaren,100,50,0:130:13,brabantse-pijl/2020,,
3720,5,191,,BARGUIL WarrenTeam Arkéa Samsic,28,Team Arkéa Samsic,85,45,",,0:13",brabantse-pijl/2020,,
3721,6,91,,KWIATKOWSKI MichałINEOS Grenadiers,30,INEOS Grenadiers,70,40,",,0:13",brabantse-pijl/2020,,
3722,7,12,,BAGIOLI AndreaDeceuninck - Quick Step,21,Deceuninck - Quick Step,60,35,",,0:13",brabantse-pijl/2020,,
3723,8,247,,TURGIS AnthonyTeam Total Direct Energie,26,Team Total Direct Energie,50,30,",,0:13",brabantse-pijl/2020,,
3724,9,152,,COVI AlessandroUAE Team Emirates,22,UAE Team Emirates,40,26,",,0:13",brabantse-pijl/2020,,
