,fullname,team,team_code,country,height,weight,birthplace,rider_code,age,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat,nb_race_climb,nb_win_climb,nb_pod_climb,nb_top10_climb,pts_climb,avg_rnk_climb,pct_win_climb,pct_pod_climb,pct_top10_climb,avg_pts_climb,nb_race_time_trial,nb_win_time_trial,nb_pod_time_trial,nb_top10_time_trial,pts_time_trial,avg_rnk_time_trial,pct_win_time_trial,pct_pod_time_trial,pct_top10_time_trial,avg_pts_time_trial,nb_gc_finished,nb_win_gc,nb_pod_gc,nb_top10_gc,pts_gc,pct_win_gc,pct_pod_gc,pct_top10_gc,avg_pts_gc,nb_race_one_day,nb_win_one_day,nb_pod_one_day,nb_top10_one_day,pts_one_day,avg_rnk_one_day,pct_win_one_day,pct_pod_one_day,pct_top10_one_day,avg_pts_one_day,nb_dnf_otl,pct_dnf_otl,group
640,martí  márquez ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.84,63.0,llinars del vallès,marti-marquez,27.0,4.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.25,16.0,0.0,0.0,0.0,0.0,69.46153846153847,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,15.0,0.0,0.0,0.0,1.0,52.5,0.0,0.0,0.0,0.0666666666666666,3.0,0.1363636363636363,1
641,raúl  garcía pierna ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.75,67.0,tres cantos,raul-garcia-pierna,22.0,6.0,0.0,0.0,0.0,0.0,75.16666666666667,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,21.0,72.4888888888889,0.0,0.0,0.0208333333333333,0.4375,5.0,0.0,0.0,1.0,0.0,44.4,0.0,0.0,0.2,0.0,4.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,8.75,19.0,0.0,0.0,0.0,11.0,47.0,0.0,0.0,0.0,0.5789473684210527,4.0,0.0666666666666666,1
642,igor  arrieta ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.82,64.0,uharte arakil,igor-arrieta-lizarraga,20.0,2.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,43.47058823529412,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,6.0,48.142857142857146,0.0,0.0,0.0,0.3333333333333333,4.0,0.1666666666666666,1
643,iñigo  elosegui ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.88,64.0,zierbena,inigo-elosegui,25.0,16.0,0.0,0.0,0.0,5.0,54.6,0.0,0.0,0.0,0.3125,20.0,0.0,0.0,0.0,35.0,88.8125,0.0,0.0,0.0,1.75,2.0,0.0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,40.0,75.6,0.0,0.0,0.0,1.3333333333333333,10.0,0.2564102564102564,1
644,jordi  lópez ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.7,59.0,badalona,jordi-lopez-caravaca,24.0,5.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,43.0,34.733333333333334,0.0,0.0,0.04,1.72,,,,,,,,,,,,,,,,,,,,30.0,0.0,0.0,1.0,43.0,36.89473684210526,0.0,0.0,0.0333333333333333,1.4333333333333331,10.0,0.3333333333333333,1
645,álex  jaime ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.83,68.0,sarrià de ter,alex-jaime-fernandez,24.0,8.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,1.5,14.0,0.0,0.0,1.0,27.0,51.9,0.0,0.0,0.0714285714285714,1.9285714285714288,,,,,,,,,,,,,,,,,,,,22.0,0.0,0.0,1.0,39.0,42.6,0.0,0.0,0.0454545454545454,1.7727272727272727,7.0,0.3181818181818182,1
646,jon  agirre ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.73,54.0,zumaia,jon-agirre,25.0,4.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,63.391304347826086,0.0,0.0,0.0,0.1724137931034483,2.0,0.0,0.0,0.0,0.0,153.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,23.0,0.0,0.0,0.0,5.0,66.75,0.0,0.0,0.0,0.217391304347826,8.0,0.2222222222222222,1
647,pau  miquel ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.8,60.0,sant quirze del vallès,pau-miquel-delgado,22.0,7.0,0.0,0.0,0.0,0.0,96.75,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,56.1,0.0,0.0,0.0,0.782608695652174,2.0,0.0,0.0,0.0,0.0,77.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,18.0,47.91666666666666,0.0,0.0,0.0,1.125,4.0,0.1212121212121212,1
648,carlos  garcía pierna ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.71,54.0,tres cantos,carlos-garcia-pierna,23.0,5.0,0.0,0.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,67.6,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,12.0,67.71428571428571,0.0,0.0,0.0,0.48,4.0,0.1333333333333333,1
649,ibon  ruiz ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.78,63.0,vitoria,ibon-ruiz,24.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,10.0,72.3125,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,10.0,77.82352941176471,0.0,0.0,0.0,0.3703703703703703,10.0,0.303030303030303,1
650,iván  cobo ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.86,63.0,el astillero,ivan-cobo-cayon,23.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,1.25,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,1.1111111111111112,5.0,0.5,1
651,eugenio  sánchez ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.79,60.0,calpe,eugenio-sanchez,24.0,4.0,0.0,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,76.75,0.0,0.0,0.0,0.4545454545454545,,,,,,,,,,,,,,,,,,,,15.0,0.0,0.0,0.0,5.0,83.33333333333333,0.0,0.0,0.0,0.3333333333333333,9.0,0.6,1
652,danny van der tuuk ,equipo kern pharma,equipo-kern-pharma-2023,netherlands,1.8,60.0,assen,danny-van-der-tuuk,23.0,7.0,0.0,0.0,0.0,0.0,73.6,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,79.9,0.0,0.0,0.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.0,0.0,0.0,0.0,5.0,77.8,0.0,0.0,0.0,0.2631578947368421,4.0,0.2,1
653,pablo  castrillo ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.83,63.0,jaca,pablo-castrillo-zapater,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
654,mikel  retegi ,equipo kern pharma,equipo-kern-pharma-2023,spain,1.77,64.0,barañain,mikel-retegi,21.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,82.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,72.83333333333333,0.0,0.0,0.0,0.0,1.0,0.1428571428571428,1
655,juan josé  lobato ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.73,64.0,trebujena,juan-jose-lobato,34.0,23.0,0.0,1.0,2.0,82.0,41.90476190476191,0.0,0.0434782608695652,0.0869565217391304,3.565217391304348,48.0,0.0,0.0,1.0,26.0,115.1842105263158,0.0,0.0,0.0208333333333333,0.5416666666666666,6.0,0.0,0.0,0.0,0.0,136.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,12.5,22.0,0.0,0.0,2.0,64.0,35.9,0.0,0.0,0.0909090909090909,2.909090909090909,12.0,0.1558441558441558,2
656,luis ángel  maté ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.78,68.0,madrid,luis-angel-mate,38.0,25.0,0.0,0.0,0.0,0.0,81.17391304347827,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,34.0,60.94444444444444,0.0,0.0,0.0,0.2956521739130435,8.0,0.0,0.0,0.0,0.0,117.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,16.4,28.0,0.0,0.0,0.0,31.0,54.0,0.0,0.0,0.0,1.1071428571428572,9.0,0.0608108108108108,2
657,mikel  bizkarra ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.65,53.0,mañaria,mikel-bizkarra,33.0,18.0,0.0,0.0,0.0,0.0,129.8235294117647,0.0,0.0,0.0,0.0,96.0,0.0,1.0,3.0,69.0,62.96703296703296,0.0,0.0104166666666666,0.03125,0.71875,8.0,0.0,0.0,0.0,0.0,90.75,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,17.5,25.0,0.0,0.0,0.0,26.0,50.8,0.0,0.0,0.0,1.04,5.0,0.040983606557377,2
658,mikel  iturria ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.85,69.0,urnieta,mikel-iturria,30.0,22.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,89.0,1.0,2.0,3.0,159.0,84.6,0.0112359550561797,0.0224719101123595,0.0337078651685393,1.7865168539325842,8.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,11.428571428571429,27.0,0.0,1.0,2.0,79.0,66.08695652173913,0.0,0.037037037037037,0.074074074074074,2.925925925925926,4.0,0.0336134453781512,2
659,gotzon  martín ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,orozko,gotzon-martin,27.0,13.0,0.0,0.0,0.0,10.0,50.76923076923077,0.0,0.0,0.0,0.7692307692307693,75.0,0.0,0.0,5.0,152.0,53.32876712328767,0.0,0.0,0.0666666666666666,2.026666666666667,6.0,0.0,0.0,0.0,0.0,115.83333333333331,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,10.0,27.0,0.0,0.0,4.0,149.0,27.72,0.0,0.0,0.1481481481481481,5.518518518518518,2.0,0.0212765957446808,1
660,antonio jesús  soto ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.75,66.0,alcantarilla,antonio-soto,28.0,13.0,0.0,0.0,1.0,51.0,21.307692307692307,0.0,0.0,0.0769230769230769,3.923076923076923,41.0,1.0,1.0,6.0,175.0,77.94871794871794,0.024390243902439,0.024390243902439,0.1463414634146341,4.2682926829268295,3.0,0.0,0.0,0.0,0.0,68.33333333333333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,22.0,1.0,1.0,4.0,182.0,35.0,0.0454545454545454,0.0454545454545454,0.1818181818181818,8.272727272727273,2.0,0.0350877192982456,1
661,carlos  canal ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.79,70.0,xinzo de limia,carlos-canal,21.0,17.0,0.0,0.0,0.0,24.0,52.25,0.0,0.0,0.0,1.411764705882353,53.0,0.0,0.0,3.0,92.0,73.71428571428571,0.0,0.0,0.0566037735849056,1.7358490566037736,4.0,0.0,0.0,0.0,0.0,104.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,3.0,110.0,32.6875,0.0,0.0,0.1578947368421052,5.789473684210527,3.0,0.0405405405405405,1
662,txomin  juaristi ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.82,67.5,markina-xemein,txomin-juaristi,27.0,6.0,0.0,0.0,0.0,0.0,81.16666666666667,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,66.33333333333333,0.0,0.0,0.0,0.1481481481481481,1.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,4.0,67.63157894736842,0.0,0.0,0.0,0.1428571428571428,9.0,0.2647058823529412,1
663,joan  bou ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,valencia,joan-bou,26.0,17.0,0.0,0.0,0.0,0.0,110.6,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,91.53061224489797,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,107.75,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,11.25,23.0,0.0,0.0,0.0,0.0,66.71428571428571,0.0,0.0,0.0,0.0,10.0,0.1282051282051282,1
664,xabier mikel  azparren ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,san sebastián,xabier-mikel-azparren-irurzun,24.0,20.0,0.0,0.0,0.0,0.0,120.47058823529412,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,102.11111111111111,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,36.333333333333336,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,89.27272727272727,0.0,0.0,0.0,0.0,8.0,0.1176470588235294,1
665,unai  cuadrado ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,eribe,unai-cuadrado,25.0,3.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,18.0,74.34782608695652,0.0,0.0,0.0285714285714285,0.5142857142857142,1.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.6666666666666667,25.0,0.0,0.0,1.0,18.0,55.142857142857146,0.0,0.0,0.04,0.72,13.0,0.3333333333333333,1
666,ibai  azurmendi ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,leitza,ibai-azurmendi-sagastibel,26.0,6.0,0.0,0.0,0.0,0.0,97.16666666666669,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,6.0,80.95652173913044,0.0,0.0,0.0,0.2142857142857142,2.0,0.0,0.0,0.0,0.0,143.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,11.0,0.0,0.0,0.0,6.0,53.85714285714285,0.0,0.0,0.0,0.5454545454545454,5.0,0.1388888888888889,1
667,unai  iribar ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,ibarra,unai-iribar-jauregi,23.0,4.0,0.0,0.0,0.0,0.0,69.5,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,51.0,0.0,0.0,0.0,0.6470588235294118,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,0.0,11.0,55.93333333333333,0.0,0.0,0.0,0.5238095238095238,6.0,0.2857142857142857,1
668,andoni  lópez de abetxuko ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,1.85,74.0,salvatierra,andoni-lopez-de-abetxuko-jimenez,23.0,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,3.0,0.75,1
669,xabier  isasa ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,urretxu,xabier-isasa-larranaga,21.0,3.0,0.0,0.0,0.0,0.0,68.33333333333333,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,80.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,69.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1
670,asier  etxeberria ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,eguesibar,asier-etxeberria,24.0,2.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.88888888888889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,68.57142857142857,0.0,0.0,0.0,0.0,1.0,0.0769230769230769,1
671,peio  goikoetxea ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,ermua,peio-goikoetxea,31.0,8.0,0.0,0.0,0.0,0.0,81.42857142857143,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,0.0,0.0,81.63636363636364,0.0,0.0,0.0,0.0,9.0,0.4285714285714285,1
672,iker  ballarin ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,vitoria-gasteiz,iker-ballarin-manso,25.0,4.0,0.0,0.0,0.0,0.0,73.25,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,100.55555555555556,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,0.0,0.0,92.15384615384616,0.0,0.0,0.0,0.0,8.0,0.3809523809523809,1
673,enekoitz  azparren ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,none,enekoitz-azparren-irurzun,20.0,1.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,72.66666666666667,0.0,0.0,0.0,0.0,2.0,0.4,1
674,xabier  berasategi ,euskaltel - euskadi,euskaltel-euskadi-2023,spain,,,none,xabier-berasategi-garmendia,22.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,0.25,1
675,henok  mulubrhan ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,eritrea,1.76,60.0,asmara,henok-mulubrhan,23.0,3.0,0.0,0.0,0.0,4.0,75.33333333333333,0.0,0.0,0.0,1.3333333333333333,12.0,0.0,0.0,1.0,24.0,48.2,0.0,0.0,0.0833333333333333,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,15.0,0.0,0.0,1.0,28.0,58.375,0.0,0.0,0.0666666666666666,1.8666666666666667,7.0,0.3888888888888889,1
676,davide  gabburo ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.72,63.0,bovolone,davide-gabburo,29.0,18.0,0.0,0.0,1.0,37.0,39.1875,0.0,0.0,0.0555555555555555,2.055555555555556,87.0,0.0,1.0,3.0,253.0,66.35064935064935,0.0,0.0114942528735632,0.0344827586206896,2.9080459770114944,6.0,0.0,0.0,0.0,0.0,139.66666666666666,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,12.5,56.0,0.0,0.0,2.0,208.0,45.84090909090909,0.0,0.0,0.0357142857142857,3.7142857142857135,12.0,0.1081081081081081,2
677,filippo  fiorelli ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,,,palermo,filippo-fiorelli,28.0,35.0,0.0,0.0,5.0,113.0,56.96428571428572,0.0,0.0,0.1428571428571428,3.2285714285714286,75.0,0.0,1.0,4.0,230.0,81.43548387096774,0.0,0.0133333333333333,0.0533333333333333,3.066666666666667,6.0,0.0,0.0,0.0,0.0,152.16666666666666,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,57.0,0.0,0.0,4.0,264.0,54.97435897435897,0.0,0.0,0.0701754385964912,4.631578947368421,19.0,0.1637931034482758,2
678,alessandro  tonelli ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.76,64.0,brescia,alessandro-tonelli,30.0,23.0,0.0,0.0,1.0,18.0,93.4090909090909,0.0,0.0,0.0434782608695652,0.782608695652174,64.0,0.0,1.0,4.0,125.0,75.51785714285714,0.0,0.015625,0.0625,1.953125,7.0,0.0,0.0,0.0,0.0,108.71428571428572,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,8.0,29.0,0.0,0.0,2.0,89.0,74.05,0.0,0.0,0.0689655172413793,3.0689655172413794,9.0,0.0957446808510638,2
679,luca  covili ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.8,58.0,pavullo nel frignano,luca-covili,26.0,18.0,0.0,0.0,0.0,0.0,69.05555555555556,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,47.0,57.17460317460318,0.0,0.0,0.0140845070422535,0.6619718309859155,6.0,0.0,0.0,0.0,0.0,125.83333333333331,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,29.0,53.6875,0.0,0.0,0.0,0.725,8.0,0.0842105263157894,1
680,luca  colnaghi ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,,,lecco,luca-colnaghi,24.0,15.0,0.0,0.0,2.0,64.0,42.09090909090909,0.0,0.0,0.1333333333333333,4.266666666666667,14.0,0.0,0.0,0.0,15.0,69.44444444444444,0.0,0.0,0.0,1.0714285714285714,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,2.0,79.0,56.85714285714285,0.0,0.0,0.0869565217391304,3.4347826086956523,9.0,0.3,1
681,alessio  martinelli ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.7,,sondalo,alessio-martinelli,21.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,72.0,21.571428571428573,0.0,0.0,0.25,6.0,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,3.0,72.0,25.625,0.0,0.0,0.2307692307692307,5.538461538461538,5.0,0.3846153846153846,1
682,samuele  zoccarato ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.83,74.0,camposampiero,samuele-zoccarato,25.0,25.0,0.0,0.0,0.0,0.0,92.9047619047619,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,64.0,78.0,0.0,0.0,0.0212765957446808,1.3617021276595744,4.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,34.0,0.0,0.0,1.0,64.0,55.61904761904762,0.0,0.0,0.0294117647058823,1.8823529411764703,14.0,0.1842105263157894,1
683,alex  tolio ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,,,bassano del grappa,alex-tolio,22.0,2.0,0.0,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,49.16666666666666,0.0,0.0,0.0,0.5454545454545454,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,6.0,61.0,0.0,0.0,0.0,0.4615384615384615,5.0,0.3846153846153846,1
684,riccardo  lucca ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.84,74.0,rovereto,riccardo-lucca,26.0,7.0,0.0,0.0,0.0,0.0,112.28571428571428,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,76.45,0.0,0.0,0.0,0.32,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,8.0,79.28571428571429,0.0,0.0,0.0,0.3076923076923077,5.0,0.15625,1
685,martin  marcellusi ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.72,62.0,roma,martin-marcellusi,22.0,2.0,0.0,0.0,0.0,5.0,74.0,0.0,0.0,0.0,2.5,9.0,0.0,0.0,0.0,7.0,41.8,0.0,0.0,0.0,0.7777777777777778,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,12.0,51.0,0.0,0.0,0.0,1.0909090909090908,4.0,0.3636363636363636,1
686,enrico  zanoncello ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.7,64.0,isola della scala,enrico-zanoncello,25.0,12.0,0.0,0.0,0.0,17.0,29.875,0.0,0.0,0.0,1.4166666666666667,7.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,17.0,63.16666666666666,0.0,0.0,0.0,1.3076923076923077,7.0,0.3684210526315789,1
687,luca  rastelli ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.75,,cremona,luca-rastelli,23.0,10.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,96.04545454545456,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,117.75,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,6.0,0.1428571428571428,1
688,mattia  petrucci ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.7,56.0,verona,mattia-petrucci,22.0,1.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1
689,omar el gouzi ,green project-bardiani csf-faizanè,green-project-bardiani-csf-faizane-2023,italy,1.81,58.0,peschiera del garda,omar-el-gouzi,23.0,2.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,59.5,0.0,0.0,0.0,0.7777777777777778,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,14.0,57.57142857142857,0.0,0.0,0.0,0.7,6.0,0.3,1
